,logFC,logCPM,PValue,FDR
PA3891,0.280305646016374,4.47498763181282,0.258480956857625,0.331859574385331
PA2749,0.277536657898938,4.38869513201588,0.258509140103261,0.331859574385331
PA4971,0.286206854751189,7.28962689705916,0.259406158358203,0.332935842485958
PA5493,0.253061366325999,8.11390831490754,0.259913675799912,0.33351183077783
PA0023,0.257144255578827,5.97700399265152,0.260217594924653,0.333826367822454
PA1308,-0.297702378752018,4.64548563855574,0.260667907651728,0.334328524880622
PA5050,0.25141070388065,6.07784828993567,0.261521478422455,0.335347550696184
PA0325,-0.291018973349527,3.83182914878595,0.261892218543612,0.335747125059975
PA4718,0.299590355942867,5.02089229673153,0.261961411995168,0.335760021965815
PA3135,-0.267242477115253,4.18876976305341,0.262355977877103,0.336189853844773
PA0621,0.353577874310613,3.28872279058585,0.262722618710704,0.336583715938488
PA2315,-0.42475181802862,1.38399400902976,0.263851160438215,0.337953279713102
PA1038,0.376503440246361,2.77651456518156,0.264224170317107,0.338354722386228
PA3225,0.260550455820655,6.1477732459165,0.264528817009005,0.338668460648733
PA3501,-0.614034305472119,-0.892357359877591,0.265017996751238,0.339218256436775
PA0145,0.313465975787868,4.64741333098273,0.265312890773842,0.33951917823166
PA3419,-0.357594663322781,5.08301173314112,0.265489695840025,0.339624218953191
PA1143,-0.528018277435015,1.20736689445361,0.265514601608527,0.339624218953191
PA0637,0.568929936399322,2.01281258857841,0.266623131566203,0.340942707294948
PA3705,0.250388287082799,4.35538835494358,0.26666547430378,0.340942707294948
PA3573,0.315813266927861,5.51111689182658,0.26724456338394,0.341606175347593
PA1043,0.286157842447813,5.24095679290769,0.267415524605464,0.341747771485443
PA4939,0.345646278748555,7.88403535615335,0.267633762638681,0.341949708429889
PA3368,-0.358223897047494,1.88549532455139,0.268138781724261,0.342517885856098
PA4613,0.255727589537553,4.15780846215224,0.268249859923089,0.342582704598133
PA0887,0.62870160323017,9.23847404907048,0.268591621865469,0.342942034844194
PA5185,-0.321809534134774,3.28728959148564,0.268736308536341,0.34304963126559
PA4010,0.270787833793541,6.72727782771075,0.268907392050361,0.343190868074162
PA1309,0.264065653752564,4.99058008651169,0.269025762313346,0.343229748856811
PA4359,-0.558104935165282,3.54095939082063,0.269058755223964,0.343229748856811
PA4381,-0.246674619295847,5.36680003824078,0.269644730860688,0.343899995918011
PA1711,0.276363192053542,2.87637600658228,0.270009433167699,0.344287797333527
PA1417,0.453259583192676,2.91458082828615,0.27048874814852,0.344821533899258
PA4954,-0.31196739256746,5.99218088846149,0.270860424639316,0.345174290397414
PA3013,-0.259777157802164,7.74402804938298,0.270887044383741,0.345174290397414
