,logFC,logCPM,PValue,FDR
PA2601,-1.06164856688242,3.89189780233638,0.000185125756324781,0.000378517840983834
PA5033,1.03947598793732,3.8645362025011,0.000186262520193237,0.000380705035873722
PA0487,0.942304616720176,5.27277399367196,0.000186531716982453,0.000381118060103048
PA0498,0.973665202501316,5.00266212144983,0.00018915862673139,0.000386274882963781
PA1104,0.87065727535328,7.12650535518548,0.000189191695935589,0.000386274882963781
PA0231,-0.92015865714106,4.60878485717068,0.000191829114648397,0.000391518947869734
PA4345,-1.48482071918329,6.08445972287086,0.000193380641480535,0.000394543759369916
PA2358,1.51029471972807,1.61982007312176,0.000194069899846932,0.000395807791426322
PA4283,1.16523273865252,5.8414934958256,0.000194860071431194,0.000397276655506758
PA4288,-0.941978350754087,3.91414252432865,0.000195837683567334,0.000399126477851874
PA5269,0.912424668426106,5.40821643185228,0.000197696292061266,0.000402769840805119
PA4789,1.19133016103225,2.89341578492835,0.000198733752860947,0.000404715618172203
PA3260,-0.977268048091745,5.81813955555731,0.00019879391671051,0.000404715618172203
PA1885,-1.0821175781213,2.48387786638051,0.000199484878647176,0.00040597675303178
