,logFC,logCPM,PValue,FDR
PA4856,1.24217124259752,6.5413773523581,7.52964932488128e-07,3.09358530149609e-06
PA0788a,-2.25551013853358,3.78057555295479,7.70197438188854e-07,3.16209765295467e-06
PA2742,1.42622050646907,9.39718393872887,7.86096176368845e-07,3.22503908195253e-06
PA0041a,3.11107029238675,4.0152064572183,7.9106749429049e-07,3.24309114265805e-06
PA2714,1.34111025780889,3.76779770836865,7.92593351016105e-07,3.2470021984628e-06
PA4243,1.73167801109913,11.3091904436001,7.99042511569498e-07,3.27106227879712e-06
PA3906,2.04580666470065,4.55816320030727,8.28249628117977e-07,3.38574613999559e-06
PA4688,1.30491761952788,5.34027453641274,8.32995763717221e-07,3.40269780315567e-06
PA0440,-1.25848410676454,3.74852995805678,8.39203656381586e-07,3.42559192015431e-06
PA0424,-1.23601511072468,5.94588805417927,8.53003414514994e-07,3.47942053708056e-06
PA2952,1.19491153538972,8.66458105116029,8.68271220451544e-07,3.53915577151749e-06
PA0543,-1.48322499747184,4.20818896582637,8.7102013764967e-07,3.54781373140231e-06
PA0414,1.29277284732284,5.24876329802426,8.8962872891445e-07,3.6210121310224e-06
PA5213,-1.21502737017778,6.42508375009576,9.02260869818798e-07,3.66953835762894e-06
PA2903,1.42752323564781,4.6861277888303,9.02843445862564e-07,3.66953835762894e-06
PA0418,1.17379427860517,4.87003841685091,9.06559514491749e-07,3.67937449841612e-06
PA1792,1.10277341328105,5.97229057971361,9.15707235993254e-07,3.71303397907982e-06
PA0392,1.13487350029802,5.58245250139136,9.1616072643375e-07,3.71303397907982e-06
PA4516,-1.42293516744434,5.45492114430461,9.22453643423649e-07,3.73587146031347e-06
PA2111,-1.6932937923238,4.61054081386016,9.23511836664457e-07,3.73749123918802e-06
PA4966,1.27836962743707,6.02384918706614,9.27986768365122e-07,3.75292654613758e-06
PA4297,-1.83850969627668,5.14377350387553,9.33929046355778e-07,3.77426984000577e-06
PA4267,1.90078899171169,9.71454846503776,9.5195086566809e-07,3.84163256237627e-06
PA0437,1.22695682031312,6.20597480774619,9.60417702822377e-07,3.87029930207626e-06
PA3116,1.25373053329068,6.204831640309,9.65463394431936e-07,3.88787315857059e-06
PA0097,1.62102797842987,3.90256549246765,9.67223097050572e-07,3.89219896885411e-06
PA1879,-1.47541350920762,3.91427543327666,9.83532699256579e-07,3.955027384121e-06
PA4981,-1.19265287333483,4.08074100769931,9.99577981313485e-07,4.01386405791935e-06
PA3094.3,-4.10233171694312,4.29471202386334,1.00056852855785e-06,4.01500219445334e-06
PA4179,1.55115538064203,4.04607208123631,1.01260121367914e-06,4.0604164486371e-06
PA4111,-1.25848646396892,4.68515868811806,1.01514311567853e-06,4.06773649317056e-06
PA3687,-1.19568510503688,7.36877623533276,1.01930278712454e-06,4.08152413631393e-06
PA4384,-1.4869837905739,5.10419957210733,1.04422747469516e-06,4.17838167816712e-06
PA4629,1.31846156861491,3.9003407944864,1.07469031271617e-06,4.29422350147951e-06
PA3646,1.2440180111453,8.52428533460283,1.09149736468843e-06,4.35831366856603e-06
PA3221,-1.45751158693855,6.11683474901172,1.09408814077636e-06,4.36534602726811e-06
PA0353,1.14703817517791,7.85942128757802,1.09479618577488e-06,4.36534602726811e-06
PA0905.1,-1.6462697115043,7.40492707618881,1.10078118286256e-06,4.38613021494289e-06
PA2997,1.34542514937781,6.25830784928611,1.10928522996449e-06,4.41658537613283e-06
PA0784,-1.08206895373622,6.83734914926254,1.10998015705205e-06,4.41658537613283e-06
PA2613,1.10309829729858,6.67867563458744,1.11501502874406e-06,4.43351213810138e-06
PA2654,1.29433328890925,6.27342417138194,1.11696315293568e-06,4.43815030256739e-06
PA0245,-1.32780183598048,3.52517524168703,1.12825260531413e-06,4.4788827377852e-06
PA1741,-1.3537135818175,4.04261656455146,1.12879203905788e-06,4.4788827377852e-06
PA2361,-1.67029078949862,4.04934429399343,1.1316156970737e-06,4.48695106702827e-06
PA2052,-1.7689238139408,3.60149270558512,1.13482165919478e-06,4.49652294550451e-06
PA2118a,-1.66000216360507,4.77064815220211,1.14231948214484e-06,4.52307532748842e-06
PA4969,1.19147003330107,6.20340243828718,1.16765601383945e-06,4.61748123863159e-06
PA2621,-2.06698781045516,6.6820701802651,1.17464094472297e-06,4.63882368938323e-06
PA4831,1.24063832709193,4.25746880922608,1.17482008899843e-06,4.63882368938323e-06
PA4636,1.1260729427963,6.34198637773495,1.18611674078905e-06,4.68017432536498e-06
PA3571,1.34056711553104,4.05516799492187,1.20909605016128e-06,4.76753289778873e-06
PA5395,-1.27153014961821,3.8209452758944,1.21591787742984e-06,4.79110458573675e-06
PA4926,-1.29460297383045,3.67606043887777,1.22295193772066e-06,4.81547926655887e-06
PA0419,1.24175749751314,5.20403001386103,1.22615283102877e-06,4.82473719652209e-06
PA0195,-1.08027715378072,5.23392475522949,1.25707420984539e-06,4.94298293871338e-06
PA3859,1.74604227636041,6.97601151082586,1.31966211087812e-06,5.18190972722403e-06
PA4226,-1.99726223985653,8.37684675646746,1.34202575336287e-06,5.26608308748748e-06
PA1065,-1.58827413712689,4.32648894317563,1.34304542695959e-06,5.26644470599208e-06
PA4222,-1.89249362009905,5.70500734575429,1.35578689475993e-06,5.3127384323305e-06
PA1790,1.37108316347098,4.7439668549972,1.36610442773992e-06,5.34947651083262e-06
PA1070,1.14938727382575,5.57671180697461,1.37005540703454e-06,5.36125058659002e-06
PA3334,-1.80539389648106,3.27597883604937,1.4100039301784e-06,5.51377569941664e-06
PA3019,1.44439372068105,6.94873078230904,1.44648558920313e-06,5.65254313523426e-06
PA4933,1.99571411204266,10.27892271233,1.46757360477511e-06,5.73100614024285e-06
PA3942,1.26206074088442,5.59958106635782,1.47670226637787e-06,5.76269104363816e-06
PA4631,1.43469378071165,6.57013047032198,1.47977766208932e-06,5.77072634982361e-06
PA0426,1.17098555896055,9.04900681734539,1.50872439503952e-06,5.87957248801263e-06
PA3234,-2.59434276178586,7.4889125135197,1.52341314176588e-06,5.93274336004573e-06
PA4113,1.10305489131199,4.79556780823328,1.5470517909064e-06,6.02067174007304e-06
PA5252,1.3265630710801,6.72468470363967,1.55311028127837e-06,6.04010971034151e-06
PA3841,1.33028915968705,5.7593803790946,1.64834752699962e-06,6.39297626933322e-06
PA3462,-1.2141790816831,3.97939515310807,1.68372111832193e-06,6.52571229340063e-06
PA4191,1.3736531052363,3.23826832635174,1.69920501207458e-06,6.57674577952248e-06
PA5426,1.4286775099848,5.85464005440866,1.72554817067852e-06,6.67415702528108e-06
PA4152,-2.52748915576467,3.63513613985214,1.72892196059956e-06,6.68265411319556e-06
PA3903,1.12394297024785,7.48122110298728,1.76207335186275e-06,6.80615815773926e-06
PA0566,-1.76227412611119,5.66527394964176,1.76787038807499e-06,6.82390758904813e-06
PA0443,-1.41026559767671,3.18590949202271,1.80026909312177e-06,6.93482219182185e-06
PA0953,-1.37125540088199,6.12879768724672,1.81494970929481e-06,6.98663352500062e-06
PA5231,1.36570026297417,8.00988174354902,1.88425393278576e-06,7.24850530512031e-06
PA3803,1.2345990914472,7.8667133340443,1.92528960224399e-06,7.39634259914843e-06
PA5552,1.1313679495699,7.51071537195182,1.93365741172969e-06,7.42346638526113e-06
PA4285,1.12212104954035,6.85185184871224,1.95224181182761e-06,7.48469210503524e-06
PA2337,-1.12955210607761,4.77507626982776,1.97275109411669e-06,7.55821910417988e-06
PA5172,1.86242380223159,8.38991535561434,1.98938973161172e-06,7.61682730687211e-06
PA4197,-1.04113660871955,5.62499467939388,2.00088311996354e-06,7.65567005064216e-06
PA3305.1,2.60862463018448,7.8758389749341,2.03268506814051e-06,7.77211166121334e-06
PA1584,1.22554478592331,9.30270860944025,2.06725229462088e-06,7.89896267083266e-06
PA2618,-1.24942025935325,4.9933509052434,2.06935148741448e-06,7.90166627137821e-06
PA3125,-1.12434486047322,5.73812571898658,2.07176396947199e-06,7.90556170609004e-06
PA0816,1.2601292707938,4.16182234678479,2.08108224961122e-06,7.93578577118368e-06
PA4263,1.69632049578734,9.68130463086412,2.15745248135201e-06,8.2129623352134e-06
PA1259,-1.62353694378625,3.21879431281487,2.19292477274486e-06,8.33987063606519e-06
PA4344,-1.26119917093018,4.99749182515729,2.19562578757722e-06,8.34455369602641e-06
PA2996,1.12716769015752,5.47960350631876,2.205994599179e-06,8.37835273186513e-06
PA4555,-1.16425525709872,5.23531918322307,2.26359745240501e-06,8.59138123980993e-06
PA0286,-1.46287985162371,9.59077966816451,2.28067052949016e-06,8.65039897558125e-06
PA4318,1.23918073112872,5.88130812565358,2.29140899217861e-06,8.68532727475977e-06
PA0358,1.13367419594902,4.16127052810096,2.31842189044045e-06,8.78185423210198e-06
PA0873,1.09320330730201,6.37646493356089,2.35437460382481e-06,8.90615523019139e-06
PA3795,-1.12348893382299,6.49390351634609,2.37447388860619e-06,8.97620688382551e-06
PA4602,1.43537817567184,8.5154023088609,2.50854598002896e-06,9.47672925788716e-06
PA0777,-1.26126580359397,5.24560133462346,2.53801503353702e-06,9.58168175560053e-06
PA3401,1.15053464582329,3.71465950570828,2.63445527936575e-06,9.93916084799914e-06
PA3112,1.26987760739314,7.86762178367806,2.64394790462653e-06,9.96835073205141e-06
PA0870,-1.20424981555399,8.5079102235762,2.67203265267397e-06,1.00675523569229e-05
PA0464,1.02699022920147,5.29944656412223,2.68588130272526e-06,1.01130199183515e-05
PA5261,-1.05246135167556,7.71931799652265,2.76668232584095e-06,1.0396573293266e-05
PA5562,1.20323671477386,7.52763365592539,2.77827609663066e-06,1.04332352358921e-05
PA5156,1.29444103284049,4.16104814630192,2.7948069777449e-06,1.04883767479415e-05
PA3631,1.12922265288674,5.66647056548103,2.87071040240993e-06,1.07649503443541e-05
PA3984,1.26859564975509,6.26642357996258,2.87229654309554e-06,1.07649503443541e-05
PA4915,-1.33121655348977,5.893488770972,2.87677661369419e-06,1.07746290320287e-05
PA5503,1.12343632801921,5.88563617322668,2.89605402503764e-06,1.08396801279919e-05
PA1483a,-1.23408028723914,4.51761881308133,2.90915779149244e-06,1.08815533202201e-05
PA2543,1.05416251607307,5.42208926712362,2.94104027763948e-06,1.09935659621047e-05
PA3429,-1.55826915794496,3.07218156614411,2.95301860426274e-06,1.10310787072394e-05
PA1097,1.03545559736898,7.96666257054952,3.05201602147125e-06,1.13933905127638e-05
PA5348,-1.74687793847071,8.73603538076323,3.0806863947591e-06,1.14898838806754e-05
PA0056,1.27577618364195,3.18733827860013,3.08191143893425e-06,1.14898838806754e-05
PA4277.2,-3.98971155877863,3.50464774938313,3.08453160325818e-06,1.14921065900918e-05
PA4886,1.18824438158022,4.23730506162327,3.08969851241886e-06,1.15038086252553e-05
PA5286,1.72792166231755,5.15443161227688,3.15061571988035e-06,1.1722933196252e-05
PA3608,1.71660886537226,3.41179957592134,3.156198473629e-06,1.17360150185105e-05
PA0295,1.84164551539469,6.46855510040338,3.21012740603574e-06,1.19287325991302e-05
PA3095,-1.13150630195245,4.32298155672173,3.235835928389e-06,1.20164005241287e-05
PA4269,1.77001641732354,11.4987400203671,3.27171017475822e-06,1.21416799818805e-05
PA0462,-1.47362363079542,6.37118738501429,3.2874213570816e-06,1.21920172864202e-05
PA5518,1.32182656197565,5.53758023487631,3.30972733971379e-06,1.22667309627251e-05
PA3995,-1.11101459474068,4.62415842735874,3.33060167551389e-06,1.23280028119738e-05
PA1433,1.27639792329138,6.60961588611883,3.34497252257875e-06,1.23731296307506e-05
PA0828,-1.3447216018219,3.52787986770665,3.36390798404506e-06,1.24350713108124e-05
PA4454,1.28535521765648,6.01914048228052,3.36887739175809e-06,1.24453388616802e-05
PA0973,1.27908115512906,10.2185541093383,3.39299417428761e-06,1.25262814834883e-05
PA3299,1.15073639813364,7.70374284554328,3.44406778758781e-06,1.27065736828613e-05
PA2797,-1.21093066290295,6.37389981237142,3.51633224197191e-06,1.29647626428029e-05
PA3493,1.32792454426569,3.39004576686368,3.54312526646128e-06,1.30550715528664e-05
PA4443,1.42192779307334,6.09228163955458,3.57875925779981e-06,1.31692774243599e-05
PA3982,1.24389092639323,6.73553221959134,3.5898210491641e-06,1.3201427407483e-05
PA3313,1.30980229575379,6.36687070052968,3.59508161643611e-06,1.32122158046112e-05
PA1578,-1.39772137803492,4.23588998351999,3.61653283212639e-06,1.32824537003969e-05
PA3606,1.04992268954645,4.61764640667719,3.65327757033531e-06,1.34087330603516e-05
PA2221,-1.21574637974133,3.65297777948257,3.73591412288432e-06,1.37031785463419e-05
PA4415,1.09064861935501,7.24772756868928,3.78390793259774e-06,1.38701569437077e-05
PA1971,1.35309387785287,4.54212440418449,3.78632322344962e-06,1.38701569437077e-05
PA2915,-1.389727093347,5.69040866749084,3.83246616237132e-06,1.40301372469016e-05
PA2985,-1.50739234082409,5.27767068578374,3.93032390733758e-06,1.4371593135898e-05
PA2276,-1.18317565436739,3.73491456078444,3.93080030645467e-06,1.4371593135898e-05
PA2261,-1.32904603959112,4.27471220642526,3.95899373658733e-06,1.44653580671447e-05
PA0018,1.08326315648911,5.77874889116297,3.9918535603779e-06,1.4576041489277e-05
PA2447,-1.1178071903451,3.2347229370683,3.99988119629595e-06,1.45959675016507e-05
PA0664,1.19798665939172,6.11340741441902,4.10030957366327e-06,1.49491242959919e-05
PA1806,1.09012455691455,6.04089820043678,4.10192596920666e-06,1.49491242959919e-05
PA4501,-1.1246219013949,5.98402831301976,4.11800635813091e-06,1.49981014121022e-05
PA3710,-1.19198635574492,5.26779073281379,4.18304688720508e-06,1.52252180933016e-05
PA1641,-1.39465559652114,3.62095525490966,4.25470886875408e-06,1.54761287359293e-05
PA4223,-1.5461083864366,5.74215922077968,4.36859688826742e-06,1.58802132724599e-05
PA2580,-1.29456336371235,4.04902182594208,4.38661402980919e-06,1.59355050935743e-05
PA2642,1.29701727498224,9.02841732493876,4.44572504995121e-06,1.61399148552577e-05
PA0864,-1.28823533509423,3.52813001036087,4.47983300245647e-06,1.62533493852702e-05
PA3804,1.062416229398,6.89710998541982,4.48342914634922e-06,1.62560093824846e-05
PA2342,-1.21537400314859,3.00279741294218,4.48940601196701e-06,1.62672924926284e-05
PA1807,1.12444480521135,5.98381941860088,4.49357630936259e-06,1.62720193141332e-05
PA4670,1.36625266231368,8.65711585633382,4.57699976472532e-06,1.65635466310455e-05
PA3281,-1.53867969879229,3.39713681489738,4.61715728745334e-06,1.66982287122039e-05
PA0501,1.37745240682508,5.54395914584928,4.62070247046492e-06,1.67004128754296e-05
PA5236,1.04193486587432,6.173755472703,4.70960113000822e-06,1.70108875421035e-05
PA3396,-1.61266326243099,3.68213121867353,4.72847852994002e-06,1.70682142994275e-05
PA0862,-1.33794692872885,7.46365728158047,4.82734265012091e-06,1.74140098903345e-05
PA0771,1.17432731064185,6.76088514702357,4.94007202851558e-06,1.78093517320073e-05
PA5414,1.07704499071713,5.47041869832693,4.94689234721875e-06,1.78226235707538e-05
PA1538,-1.15763243097764,4.12006225848385,4.98037836805975e-06,1.79205249517384e-05
PA5520,-1.03199407207565,5.4177358445327,4.98683244869481e-06,1.79323841948633e-05
PA2262,-1.4820475463202,4.13662256567621,5.10344958875305e-06,1.83169322155119e-05
PA2711,-1.28610009073359,4.01333699462104,5.11889985780155e-06,1.83607791488296e-05
PA3633,1.18460533814032,5.41614850821392,5.22741760277825e-06,1.87381800180397e-05
PA1107,-1.27827783883088,3.53145739541801,5.42849277877276e-06,1.94344148788598e-05
PA0548,1.32924941215422,8.98290185356387,5.45173208847157e-06,1.95053149327924e-05
PA1490,1.28689129094234,3.72422395571874,5.54508739314037e-06,1.98268301122488e-05
PA3222,-1.44657478550991,6.86744610916127,5.67486202238525e-06,2.0278078390877e-05
PA2681,-1.14354125765425,3.13427649236803,5.86767058524496e-06,2.09538575993842e-05
PA2951,1.20289180864055,9.49349321769222,5.91570523971967e-06,2.11121146141598e-05
PA2851,1.39482282568198,9.41141541359169,5.92068246619259e-06,2.11166049265336e-05
PA5095,-1.22404419841529,6.99301172495168,5.92546660775645e-06,2.11204013803146e-05
PA4523,-1.22687129567133,8.16458362000563,5.95217185084466e-06,2.12022783996838e-05
PA1156,1.13704767692548,9.64305113748098,5.97618533519204e-06,2.12744704283513e-05
PA3427,-1.15570483679262,4.67201364454776,6.02421080722768e-06,2.14319980973927e-05
PA3781,1.23255437341044,3.47318972303939,6.04374802368032e-06,2.14880408756774e-05
PA4404,1.25275803774189,6.21523288305336,6.07196748570596e-06,2.15748631938914e-05
PA3576,-1.15083264045793,6.565766147068,6.14055732289412e-06,2.17913027996205e-05
PA4017,-1.07297945728625,5.91531785302751,6.24380423310416e-06,2.21438603595037e-05
PA1648,-1.25979956138952,3.60954085571133,6.30725585339606e-06,2.23409848631209e-05
PA4068,1.00749802264229,6.79091901144546,6.37258725881423e-06,2.25583232266504e-05
PA5009,1.14601956131887,5.19156390586033,6.38968171247456e-06,2.26047431547854e-05
PA3808,-1.40273634492106,6.96684425718463,6.42738067670226e-06,2.27239523551154e-05
PA5110,1.10129635904616,8.75571619296681,6.55527227452163e-06,2.31616900900646e-05
PA1124,-1.16981240884978,6.40438630226561,6.59056524416048e-06,2.32719088658851e-05
PA3834,1.10269124616126,9.07340700556611,6.77649340627756e-06,2.38987140129466e-05
PA4731,1.27574607833831,5.11662836400072,6.83119289515991e-06,2.40766686894587e-05
PA2984,-1.23572403687955,4.50680921666487,7.02780252255388e-06,2.47542572723703e-05
PA0298,-1.00863671869526,7.6668948827474,7.11882288833275e-06,2.5059315784224e-05
PA4292,1.00499449697129,7.08947516593795,7.22788247457912e-06,2.54119079005271e-05
PA2270,1.00736736488192,4.78637446337767,7.22793787589843e-06,2.54119079005271e-05
PA0026,1.48141721456028,5.37717248902542,7.42599890102425e-06,2.6092092673277e-05
PA0844,-1.22736688904235,3.43021191695343,7.44389588536804e-06,2.6138800765071e-05
PA4455,1.31255059736313,6.446711443088,7.45814460769718e-06,2.61726483822649e-05
PA3440,1.45486225959277,5.9751437374059,7.48489394699634e-06,2.62502951396203e-05
PA0836,1.82033904610914,7.48050367875847,7.51435530382119e-06,2.63373514908004e-05
PA2387,-1.04188817617062,4.69030801129441,7.53659101882716e-06,2.63695755819837e-05
PA3371,-1.54120618891148,3.07012930991611,7.53748171355397e-06,2.63695755819837e-05
PA3652,1.38039087349463,6.79617537107652,7.63581183267241e-06,2.66971302868928e-05
PA3654,1.52286258112069,6.69151911654373,7.68952843074055e-06,2.68683953413815e-05
PA2431,-1.08676950725759,4.10576996449733,7.72316643547826e-06,2.69693351910489e-05
PA4658,-1.57529902394937,6.13297911370605,7.77313059628627e-06,2.71271269365172e-05
PA1050,1.16292264004369,5.2166760440809,7.8620549796813e-06,2.74206069868737e-05
PA4634,-1.10152685598426,4.5712936080532,7.87839707380613e-06,2.74607357796631e-05
PA0578,1.18184537872382,5.8134688826116,8.05473742278167e-06,2.80321857134898e-05
PA0434,-1.08620781770488,4.71969344634006,8.05715517513479e-06,2.80321857134898e-05
PA3230,-1.07319926637041,5.53182181453261,8.09222133268268e-06,2.81369459442574e-05
PA4428,1.15348749812027,6.05494559868642,8.12419333989045e-06,2.82152000755945e-05
PA3878,1.09157126338616,6.07085010592995,8.12466574913649e-06,2.82152000755945e-05
PA5429,1.25833066078936,9.32649748604686,8.19174307129651e-06,2.84133886125972e-05
PA3735,1.27175762907536,7.28686071761611,8.24914889404339e-06,2.85950350551761e-05
PA1703,1.14868473793032,4.51059685404607,8.54879330606019e-06,2.96156488052531e-05
PA1248,-1.21129038701864,4.14967758568271,8.66796338257686e-06,3.00101805404094e-05
PA3671,1.1131041086193,3.49969903600794,8.76030766826627e-06,3.0292951851654e-05
PA3981,1.35341472576933,8.23453925650265,8.97488786643437e-06,3.10160762663508e-05
PA0032,1.08972437373485,4.45828918176747,9.102063813702e-06,3.14173363733738e-05
PA3407,-1.09059335798024,3.84130789126771,9.13450474565183e-06,3.15019885324005e-05
PA1317,1.48333553687095,4.06295061458335,9.13768494414647e-06,3.15019885324005e-05
PA2191,-1.25993466714619,3.95946237411342,9.96330580406089e-06,3.42650819839235e-05
PA0506,-1.04304989062822,8.21496120321808,1.00165364287656e-05,3.44272965148495e-05
PA4091,-1.18201568153148,4.41322274344923,1.00396044744074e-05,3.44857073234637e-05
PA1135,-1.38499540393759,5.26981469882131,1.01202302995899e-05,3.4699678527217e-05
PA0763,-1.05155066334165,8.64109133497745,1.01946654731284e-05,3.49338023877026e-05
PA3813,-1.07604314397416,7.38681126751102,1.02045936724449e-05,3.49467327334993e-05
PA3789,-1.2574539325153,5.46780518639858,1.02291425087222e-05,3.50096872601112e-05
PA4024,-1.04213205175259,5.17298946444398,1.0301092303053e-05,3.5234700058274e-05
PA4587,1.73483041825391,6.72430550300013,1.03982192656784e-05,3.55455081219276e-05
PA1073,1.2206246114281,5.51676717050152,1.05261011502119e-05,3.59610122327936e-05
PA1968,-1.58363897266643,4.05088492050992,1.06114237123508e-05,3.62307058561202e-05
PA0779,-1.21254345185281,10.716495261783,1.06410495210526e-05,3.63100235459956e-05
PA0307,-1.02586322314023,5.02987311015924,1.06957449267308e-05,3.64747385549414e-05
PA3794,1.07226162648161,4.63888239771105,1.09240345742835e-05,3.72308933450069e-05
PA5137,1.21931132415065,4.42676534568062,1.09983781641228e-05,3.74500598699725e-05
PA1079,1.51306402463458,5.08766027100598,1.10015322055502e-05,3.74500598699725e-05
PA0438,1.28140432596864,4.32242416980665,1.10869354338909e-05,3.7695580475229e-05
PA0847,-1.15295811147336,4.8542355313191,1.11290063193554e-05,3.78159771880909e-05
PA2410,-1.9395696604545,6.50584734664062,1.1267281402168e-05,3.82400620451345e-05
PA1577,-1.09124789727892,4.07638504518995,1.13901080539374e-05,3.86338312606073e-05
PA4707,-1.24254385465995,4.43033061753871,1.14196136447069e-05,3.87107858356094e-05
PA2467,-2.52762190299647,4.27357698014384,1.15363894651776e-05,3.90599996322471e-05
PA0606,1.1690473652629,5.03233192660017,1.17280688145429e-05,3.96853246299016e-05
PA1136,-1.45522344255127,5.00271913751619,1.18412116646873e-05,3.9996668549729e-05
PA4025,-1.21187691550274,4.66004247117468,1.18935155401928e-05,4.01494537676663e-05
PA0536,1.02491815136175,6.35567777783848,1.20001075965087e-05,4.04852114872112e-05
PA2206,-1.07083326101875,4.34766528515561,1.21482664856696e-05,4.09607227468124e-05
PA2119,1.69118571921237,7.82407481942801,1.22160088412096e-05,4.11646873592809e-05
PA1197,1.36834301242095,5.69521656491252,1.2285506864842e-05,4.13743226444679e-05
PA2969,1.33303439051418,7.03699974715489,1.24206830833901e-05,4.17990324984598e-05
PA0569,1.10095440480975,3.08218429836373,1.26289883752092e-05,4.24207189703589e-05
PA1831,-1.09221045014583,5.62077070986586,1.26335744591189e-05,4.24207189703589e-05
PA1586,1.14944793046583,8.78391056588415,1.27366697000416e-05,4.27416138042766e-05
PA2501,2.13161941233941,3.53879519982461,1.29032884425184e-05,4.32496291479453e-05
PA0555,1.04724361326064,8.6318502784241,1.29334968902099e-05,4.33253069867915e-05
PA5424,-2.86145157517084,5.86681872766114,1.30894900246328e-05,4.38220072876562e-05
PA3195,1.34614075241898,8.19407809287863,1.3192956708038e-05,4.41423737113965e-05
PA1121,-1.07900657459027,5.2577647351025,1.33784247395903e-05,4.47365698889243e-05
PA3733,-1.09134670211063,6.4255627190177,1.34744711333241e-05,4.50312225397377e-05
PA4304,-1.20156372502774,3.01059638276974,1.38788990065887e-05,4.63555226820063e-05
PA3621,1.54553520722548,6.46127169581531,1.41504043583177e-05,4.72068131295698e-05
PA2084,-1.37241935858405,4.22756547216695,1.43990360773888e-05,4.79798866475432e-05
PA4749,1.14149407941733,8.63687220823158,1.44727159018586e-05,4.81971148919373e-05
PA0044,1.10271960237902,6.21178324782878,1.45822998591577e-05,4.85335865183455e-05
PA5544,-1.07619384026662,5.3004503057641,1.46457477743769e-05,4.87162014428307e-05
PA0017,1.19815853851937,6.08906448877655,1.47159680025593e-05,4.89211161115526e-05
PA0659,1.2762677092934,6.84132806167464,1.49165114152932e-05,4.95587781252397e-05
PA1210,-1.21779865111282,4.04326393029151,1.50024196202413e-05,4.9815051815047e-05
PA5512,1.05365046967657,4.86540273396127,1.51446547448579e-05,5.02579483584471e-05
PA4729,1.0323134465773,6.26206833123524,1.52261762098092e-05,5.04989652565984e-05
PA0749,1.1394256376651,4.6808775393098,1.52864251312465e-05,5.06691896644588e-05
PA2814,-1.23373902883573,3.67183230188612,1.53765866822144e-05,5.093830757387e-05
PA0988,-1.16644709731476,4.51710659599707,1.56097514875231e-05,5.16504481038205e-05
PA5336,1.00736582244046,5.87399209942515,1.58056319998932e-05,5.22681295838053e-05
PA1242,-1.15001911837325,4.82495562529393,1.61075199484434e-05,5.32354471869974e-05
PA0762,-1.46783029451115,8.68407949312783,1.62395337786434e-05,5.36405310035702e-05
PA0806,-1.71150167744892,3.3947403242668,1.64055361292163e-05,5.41573454312151e-05
PA4833,-1.13980253722622,4.82340791087408,1.65436919112915e-05,5.45816866195892e-05
PA4657,-1.24393027418355,6.58749274161216,1.66595654101719e-05,5.49320629494517e-05
PA4528,1.22859481970828,5.92218371304598,1.69033543509561e-05,5.57035670369872e-05
PA3601,-2.37333534209202,3.65421192997458,1.70057269930769e-05,5.60084210363633e-05
PA1250,-1.23899724577685,5.20115583967623,1.71358732880677e-05,5.64043411766079e-05
PA5428,1.20346997456634,5.6531999590438,1.73313306297369e-05,5.70146554551831e-05
PA2241,-1.24435508785628,3.5120550890409,1.73626213681102e-05,5.7084518892953e-05
PA1132,1.63878952882941,4.25921523396892,1.76818969146417e-05,5.80345049045828e-05
PA0381,1.2423863892649,7.31688442393007,1.76822285109067e-05,5.80345049045828e-05
PA3485,1.68066221145088,4.00567021255386,1.7695490678374e-05,5.8044480688508e-05
PA0801,-1.67771933101877,5.30178373108542,1.78920634780371e-05,5.86215443902449e-05
PA4115,1.3386631635303,7.17197119491973,1.80767703174039e-05,5.91925616275774e-05
PA0254,1.13501774893134,4.204863515761,1.82273862872028e-05,5.96513540857278e-05
PA2239,-1.07244102776366,4.29462799329181,1.82469767650664e-05,5.96810680138521e-05
PA2949,-1.01702079741107,4.72170681790154,1.85002162082457e-05,6.04745121648931e-05
PA4628,1.01009506730971,6.13508849438365,1.85151006636949e-05,6.04883438253509e-05
PA4887,1.36190602057285,5.31016945547187,1.87722412347522e-05,6.12931487814393e-05
PA5004,1.11068549293529,7.15103378555473,1.88464725250169e-05,6.15001557454288e-05
PA0401,1.18658262438686,7.03708360681131,1.89497684583395e-05,6.18017147078986e-05
PA4259,2.17906356746913,8.88696383046176,1.89993710516487e-05,6.19279155173715e-05
PA5005,1.0168732783486,8.62832597825279,1.90659062466076e-05,6.21091311923338e-05
PA0121,1.07933521376228,4.40095163057847,1.93004677083579e-05,6.27832325334663e-05
PA2629,1.04394651555021,7.15078664331885,1.93060098632322e-05,6.27832325334663e-05
PA5452,-1.0325731918419,6.64031625387385,1.93436476240896e-05,6.28696229018779e-05
PA5043,1.1283922779843,5.95822400300518,1.95158455742371e-05,6.3356758816763e-05
PA1814,-1.08658834410723,6.35533064264471,1.95707501304382e-05,6.34986967089303e-05
PA2620,-1.00622958642341,9.15884796637886,1.96136809874469e-05,6.36016451437598e-05
PA3108,1.00757301988568,7.84006431962808,1.99627986121806e-05,6.46598805019747e-05
PA0060,-1.17608918324363,4.77191499699902,1.99833987768606e-05,6.4689702539917e-05
PA2532,-1.07809049044781,7.05660071501226,2.06102192542179e-05,6.66808119233331e-05
PA1779,-1.20359880115996,4.18432605297026,2.11615662847988e-05,6.83866666847398e-05
PA2197,1.10893417523874,4.95697556487085,2.12556936498236e-05,6.86517796039241e-05
PA0130,-1.26979209893459,6.80762917956826,2.18597447876068e-05,7.05225175591086e-05
