,logFC,logCPM,PValue,FDR
PA2459,-2.1376459836771,4.28859390015052,4.72068844506166e-12,2.72953859379431e-11
PA4733,-1.50207089598469,6.58956392709745,4.76147501733371e-12,2.75032097135512e-11
PA2491,-1.46720225061827,7.37813598036102,5.02464282191727e-12,2.89938231126487e-11
PA0881,-2.33240345757736,2.01314281829712,5.18718492475596e-12,2.99013563479841e-11
PA2008,-2.09950599399074,5.42307028873517,5.31635915501769e-12,3.06148958237226e-11
PA0295,2.06246918548776,6.10489067707443,5.82013962066329e-12,3.3482019013299e-11
PA1471,-3.61968081407349,6.68112615536492,6.00056676044896e-12,3.44850385281672e-11
PA4785,-1.51889053402046,5.08622773962316,6.23017084144219e-12,3.57683620199279e-11
PA3716,2.37741140646342,7.22444551690053,6.31003093045932e-12,3.61902582052e-11
PA2754,1.76531509602358,5.80176038770894,6.48099002737682e-12,3.71332607219431e-11
PA3770,1.85580323997848,8.44213126011425,6.66604425033398e-12,3.81408874405022e-11
PA4257,3.34906304791169,10.0417304922966,6.67028905044359e-12,3.81408874405022e-11
PA4129,-2.50008588883879,6.48281910772655,7.10043821578319e-12,4.05596460656106e-11
PA0002,1.89825640483516,7.99800928435502,7.4680044386154e-12,4.2616411258752e-11
PA2992,1.54104744042511,4.40857902109352,7.7391024735887e-12,4.40923743946089e-11
PA4722,-1.58396568381603,7.00118137004479,7.74217986463984e-12,4.40923743946089e-11
PA5348,-1.76134206317094,8.14746897701861,7.81044245894919e-12,4.4436565412739e-11
PA1687,2.29947115402124,5.96108542861584,8.16405721862788e-12,4.64019188061753e-11
PA3446,2.04018723935839,3.31538849600587,8.23764438238443e-12,4.67571445718984e-11
PA1647,1.61669096320345,5.00949074832035,8.24302601558124e-12,4.67571445718984e-11
PA5562,1.54257431924716,7.37286585183338,8.27365642631453e-12,4.6884053082449e-11
PA3180,-1.60502551307093,5.11236879421346,8.29889117569146e-12,4.69801636047618e-11
PA0112,-1.78024526221551,2.97982814794228,8.42165464317234e-12,4.76276444859886e-11
PA3821,1.72174178999044,8.59157594194744,8.87387939802294e-12,5.01352111661435e-11
PA4250,2.22680588536003,9.5614907808229,8.923930641907e-12,5.03567959994697e-11
PA2305,-1.59013259885452,6.98703920857213,8.93083719117048e-12,5.03567959994697e-11
PA4932,1.62894189446798,9.69489944938928,9.07505833739364e-12,5.11192274203582e-11
PA1175,-3.10336338156432,2.37480789371139,9.47271065263415e-12,5.33062944357351e-11
PA3608,2.19628379721448,3.01734479800297,9.54980020617979e-12,5.36868966046424e-11
PA3710,-1.51575551868363,4.94070089524035,1.00814735572596e-11,5.66197891771713e-11
PA0788,-1.47668121654354,5.51227601327826,1.01870953830521e-11,5.71564501827765e-11
PA4269,2.35698492941005,11.4593858239817,1.03152451515942e-11,5.78183237618476e-11
PA0774,2.09435352267585,4.54134928232883,1.09367711344337e-11,6.12416040446892e-11
PA3646,1.62759009436641,8.28537081634707,1.16550608269974e-11,6.51458558771269e-11
PA5560,2.29089936874802,8.74276532557726,1.16569548381756e-11,6.51458558771269e-11
PA4480,1.73682762134054,6.40294988681536,1.17607523503143e-11,6.56613095821875e-11
PA2747,-2.54895049350522,5.89446042740784,1.26696434776148e-11,7.06662432867357e-11
PA3609,3.16887344060673,2.59339888848748,1.33332034642553e-11,7.42943368695209e-11
PA4260,3.4996142925782,10.0153294209906,1.38056765867975e-11,7.68515996665059e-11
PA4314,1.74738854335128,6.83322210389277,1.44369238299494e-11,8.02868300748805e-11
PA2088,-2.5267098518087,2.26506391623296,1.45925450999884e-11,8.10728679821275e-11
PA3999,1.66503871775853,8.4184281162483,1.53597174189272e-11,8.5251686710331e-11
PA4259,3.39899447608516,9.37459668802554,1.54760188843325e-11,8.58133156496486e-11
PA0569,1.80358633682993,2.78708283292633,1.5684903981851e-11,8.68867168867807e-11
PA2339,-1.9337391481982,3.10020943973714,1.5852852396939e-11,8.77314774949507e-11
PA1675,1.5832460130734,4.46681713383381,1.65070228851616e-11,9.12627808587609e-11
PA5509,1.49116607548145,5.37385734531832,1.65767386561698e-11,9.15590681806734e-11
PA0879,-1.98673428102245,3.32344110819671,1.68348974451834e-11,9.2894604172742e-11
PA5312,-1.92028468756963,9.34884244034265,1.72668556607062e-11,9.51856373218348e-11
PA2405,-3.12027036188688,5.58347984731768,1.752536628784e-11,9.65170026986961e-11
PA1227,1.53281318886524,4.5096597678335,1.7695295085139e-11,9.73584161757938e-11
PA2210,-2.10694778958168,2.40399509897117,1.77606250977676e-11,9.76232616700138e-11
PA3543,-2.06442794978966,2.75905861389188,1.82999409094824e-11,1.00490391183792e-10
PA4921,1.94957070292115,5.49581543339549,1.84864552214801e-11,1.01416514731946e-10
PA4352,2.00527376749301,9.21395519926309,1.8809510957001e-11,1.03089192291363e-10
PA1259,-2.31871089738758,3.24932845046448,1.89333923468288e-11,1.03668082685915e-10
PA2047,-1.744919048347,5.13394257568044,1.911256395602e-11,1.0454830264189e-10
PA4829,-1.52591821246434,5.12648563546136,1.95188753855167e-11,1.06668117843084e-10
PA1724,2.07300611601136,1.62825819019096,2.1309178667063e-11,1.16339919684215e-10
PA4112,-1.438165203748,6.54168776628047,2.13611864164287e-11,1.1651183138567e-10
PA1261,-1.66085113307436,3.43592399319541,2.18000383126602e-11,1.18791379596243e-10
PA3653,1.67015506200465,7.97304464090813,2.28547742717953e-11,1.2441937518241e-10
PA4427,1.61715331652245,6.10052194084921,2.41706646007241e-11,1.31456928738421e-10
PA3031,-2.01921235853287,8.50461196021481,2.51105606250311e-11,1.36438050936772e-10
PA0814,-2.20773488799971,1.21793643744432,2.5991659836832e-11,1.41090482364753e-10
PA0039,-1.82545571688008,7.73733037465663,2.61572279120582e-11,1.4185361994715e-10
PA4808,1.53635104281721,5.32303110452242,2.64648644542479e-11,1.43385019438187e-10
PA3331,-1.82710931518964,3.56235981248975,2.66472462055652e-11,1.44235523312868e-10
PA0891,1.42258484077596,5.87497005813215,2.75004869220109e-11,1.48712156898265e-10
PA3216,-1.7560568640589,3.46778159864672,2.81180773026903e-11,1.51907176902641e-10
PA1013,1.64059842474303,7.72181125136456,2.98041405484979e-11,1.60815672591622e-10
PA0428,1.63631673508656,8.63883206845654,2.98236884887246e-11,1.60815672591622e-10
PA4934,2.35440448236796,8.7443150943823,3.02474013655215e-11,1.62945678323938e-10
PA1552,2.03452532189352,9.14515619912584,3.03295610772896e-11,1.63233410233982e-10
PA1275,1.89333935373445,3.13659663455137,3.08130518289885e-11,1.65678511633519e-10
PA4132,-2.13406010534962,7.61967343865463,3.12301674003057e-11,1.6776243188168e-10
PA1648,-1.57070845973447,3.31719106345067,3.13067088316477e-11,1.68014643427312e-10
PA3814,-1.67368342687603,9.6007704722666,3.15917224631174e-11,1.69384136114807e-10
PA5148,1.7897814860322,5.35222359339401,3.18461654853182e-11,1.70587290212865e-10
PA0574,1.84177810491088,4.47597622886246,3.23933948630277e-11,1.73355038673206e-10
PA2739,1.51290015387961,8.0140425089351,3.29432966177064e-11,1.76131862707474e-10
PA0046,3.15443928747763,3.11124678703669,3.40822336620712e-11,1.82049786202484e-10
PA1112,-2.03144589849492,5.91292914646244,3.5094660000863e-11,1.87281465681297e-10
PA5546,-1.48834500085446,7.26560425445845,3.60087350727914e-11,1.91978965017192e-10
PA5425,1.84913314064962,6.38818926049833,3.6574859853087e-11,1.94814309799088e-10
PA4262,3.51535997614871,10.6608564752661,3.70752990807679e-11,1.97294796795314e-10
PA0390,1.72669465131831,5.92287897923485,3.9237341958541e-11,2.0860452026273e-10
PA2384,-3.52905887752228,4.66558669843695,4.11349527153039e-11,2.18488551466319e-10
PA4320,1.41793139481273,5.79883571825877,4.15175944905891e-11,2.20314861231369e-10
PA3134,1.77094390616655,7.51405930554471,4.19093836014073e-11,2.22186255918572e-10
PA4770,1.54961863595188,6.06992292465176,4.27142400370019e-11,2.26242028852702e-10
PA1287,-1.50960620190034,5.71664720627537,4.29180973968537e-11,2.27109931984469e-10
PA3803,1.54883479679375,7.681527444666,4.42633288996853e-11,2.3401041107301e-10
PA5128,2.2124327465862,7.80944713103301,4.45179969363326e-11,2.35137848004183e-10
PA4966,1.45786083480794,5.7262719503273,4.63816356320175e-11,2.44753649738472e-10
PA2574,-2.01333077693946,4.63631165810178,4.71650122726757e-11,2.48656397107013e-10
PA3429,-1.57991191098713,2.98674601678807,4.72849073319002e-11,2.49057239174888e-10
PA5091,-1.63086643263721,7.89402976000694,4.88453002443174e-11,2.57037641137381e-10
PA0750,2.22160531107198,5.2387933762944,4.95986898923316e-11,2.60760519637647e-10
PA2687,-2.26304509268293,4.92014055296066,5.0108554735606e-11,2.6319738555853e-10
PA1940,-1.51448474389481,5.31013731867876,5.11462240961582e-11,2.68399501310523e-10
PA1355,-3.25151991692846,1.54465143240998,5.16908475850719e-11,2.71007047634384e-10
PA2474,-2.4886976601292,1.56298114336553,5.23554326649834e-11,2.7423814268614e-10
PA2071,-1.5647418038612,6.35301269188728,5.26702208138411e-11,2.75632731595382e-10
PA5510,1.53564089676588,5.09906162688443,5.44185845269548e-11,2.84520002710911e-10
PA0214,-3.32434783423145,4.4191721651348,5.56785017495316e-11,2.90839496719264e-10
PA4248,3.03531494369738,9.65706865043774,5.67032946419906e-11,2.95920318912889e-10
PA2225,-3.04190940697808,0.57442161043452,5.75980483672782e-11,3.00313791211575e-10
PA3112,1.46952352415555,7.43983679026182,5.80804960136119e-11,3.02551427858063e-10
PA5219,-1.9536859944419,5.3132535674868,5.85488887824788e-11,3.04711815313396e-10
PA0274,-1.94674884712102,2.93825380332264,5.90952358902838e-11,3.07273580022922e-10
PA3019,1.77287650465932,6.61163591643557,5.91576873962984e-11,3.07316879264577e-10
PA2932,-2.45982732807162,4.28066606197382,5.98435218481884e-11,3.10595536612444e-10
PA1779,-1.4562077244091,4.02221717749938,6.12695370253495e-11,3.17706329890351e-10
PA4557,1.43847206702177,6.96862807004287,6.29819023975596e-11,3.26287629391737e-10
PA1080,1.9677102497351,7.12803841182741,6.48428081996565e-11,3.35622119377985e-10
PA4497,-1.61345861884716,6.03736742440835,6.64153678600718e-11,3.43448505199898e-10
PA4935,2.22097946458964,9.67195522575336,6.81924016514339e-11,3.52317066948901e-10
PA1686,-1.40197233281622,6.36119619352955,6.86526514264915e-11,3.5437250436329e-10
PA0041,1.76713691814319,6.29039088824459,6.90162530376396e-11,3.55925780878944e-10
PA3619,-1.54210088297278,5.67449410544767,7.4067315436483e-11,3.8133682858224e-10
PA0231,-1.86528850395307,4.8303925037548,7.40779362321611e-11,3.8133682858224e-10
PA3878,1.39332791257939,6.24680801002548,7.51046967170584e-11,3.86272163006755e-10
PA3677,2.14340861176562,5.76777859231465,7.55264963529005e-11,3.88089996644135e-10
PA4672,1.9738838710891,5.06785132323693,7.78939673608522e-11,3.99893261008064e-10
PA0789,2.26010655114683,6.75079729995634,7.84791714233251e-11,4.02533636261644e-10
PA0771,1.47169298521356,6.59634549819812,7.87081573449548e-11,4.03343788271348e-10
PA1210,-1.50928682145287,3.75627173422772,7.92893669530836e-11,4.05955839097934e-10
PA1749,-1.45790216740511,7.2750757595108,7.97773349483489e-11,4.08086223276329e-10
PA4828,-1.60352874460122,2.91767623892707,8.26700127236092e-11,4.22502549275115e-10
PA4708,-2.17835268510853,5.06833745939308,8.41657346722264e-11,4.29759929378508e-10
PA4344,-1.45483872975269,4.69011119716109,8.7661705465627e-11,4.4720859266292e-10
PA5217,-1.7525160153633,6.19516105407114,8.85058053074797e-11,4.51109481630045e-10
PA2345,-1.64496476657762,4.58457357624173,8.93736974643665e-11,4.55124532917195e-10
PA0414,1.60224316525235,4.73439133444604,8.98313709620488e-11,4.57045272690424e-10
PA3660,1.40743173803001,5.52064427362095,9.00282518004443e-11,4.57636896797603e-10
PA1929,-1.66306432398548,2.79153063457998,9.21024704318056e-11,4.67511760614976e-10
PA2275,-1.67914313800439,3.02533059589293,9.21355512730113e-11,4.67511760614976e-10
PA1697,1.99236832201448,3.28239692786642,9.3136273911465e-11,4.72167645776159e-10
PA4212,-1.97534836335293,4.30604917664651,9.50884206418597e-11,4.81634301877323e-10
PA2500,2.34771418486592,5.61375015527702,9.63453972239287e-11,4.87566101102912e-10
PA1717,1.77602658715766,3.62740822935737,9.78783034181777e-11,4.94882463765283e-10
PA5416,-2.26481504291214,4.39142001301694,9.83433726987615e-11,4.9679152151563e-10
PA3392,-2.18315828724657,5.65761241523388,9.94895598646924e-11,5.02134863032643e-10
PA2740,1.5430824594994,6.93181550753749,1.01276963081997e-10,5.10275824989549e-10
PA3903,1.72183970780121,7.16433286396915,1.01282292138644e-10,5.10275824989549e-10
PA1123,-1.68059876173032,5.22426617585038,1.02839966785497e-10,5.17664300893664e-10
PA2292,2.3033199064826,2.10964345108537,1.04988826345627e-10,5.28012892817068e-10
PA5040,1.51115851272801,8.62382574664208,1.06762173895056e-10,5.3645630387268e-10
PA1761,-1.63898824421821,4.34800549845306,1.07306296402705e-10,5.38713661339134e-10
PA3409,-2.36266533973133,1.99856979944249,1.07828731737155e-10,5.40858249826472e-10
PA4886,1.53793721300944,3.93559899436419,1.09188750395414e-10,5.47196579651512e-10
PA5096,-1.99090324815621,7.78728919850132,1.13531737534638e-10,5.68459617038516e-10
PA4993,-1.7844769731391,5.99157579490698,1.20839496086595e-10,6.04516879982103e-10
PA0024,1.59301590114682,7.45782277284815,1.27685194920447e-10,6.38201176723856e-10
PA4270,2.21516480862816,11.0432688947675,1.28209031682909e-10,6.40255832801721e-10
PA4234,1.44570188815246,8.12272780243796,1.30814381580355e-10,6.52692494387747e-10
PA4430,2.28292359633627,9.16364877107045,1.37580071875373e-10,6.85846925468279e-10
PA3424,-1.68502968271209,4.22736875914195,1.38143196651594e-10,6.88050061919082e-10
PA3493,1.62015219344545,3.16912677117897,1.38893054822748e-10,6.91178584823458e-10
PA4289,-1.49283674281589,4.05863087291669,1.40105352717243e-10,6.96600869289412e-10
PA3633,1.4222334060028,5.1540212348432,1.47949045912259e-10,7.34955977856351e-10
PA1145,-1.59775409558706,4.1689131537746,1.51385490467859e-10,7.51369593423518e-10
PA2654,1.48368962702217,6.18168383521138,1.53975456423906e-10,7.63556892205187e-10
PA3887,1.66320781182908,5.80772720076872,1.56262667026982e-10,7.73781879561989e-10
PA4501,-1.61995571210631,5.69066893076421,1.56309935867841e-10,7.73781879561989e-10
PA4717,-1.36676124782108,5.86262881056709,1.59266852818738e-10,7.8773274416794e-10
PA5399,-1.87095581631442,4.47506960702265,1.59888942747438e-10,7.90121337615278e-10
PA1541,-2.43243764001491,3.75486302104105,1.70217101405046e-10,8.40428436328569e-10
PA2454,1.53243107950693,3.90191561234128,1.73734117907531e-10,8.5655138258478e-10
PA4595,1.52510835606433,8.44748980399673,1.73784288964013e-10,8.5655138258478e-10
PA2613,1.45471419412883,6.49503321874861,1.75255603968715e-10,8.63054049726249e-10
PA3650,1.57582193948063,6.81801216513827,1.76935181582446e-10,8.70570156867528e-10
PA4243,2.38408814145557,11.2846351682552,1.80393659314141e-10,8.86818352888044e-10
PA4068,1.45191886539487,6.54208324844378,1.81474424364292e-10,8.91359672612846e-10
PA5186,-1.83892666448671,4.72961662377601,1.82392439390653e-10,8.9509444326718e-10
PA4432,2.06890511530349,9.1979983937603,1.86238681166531e-10,9.13180683647292e-10
PA2994,1.47600160491544,6.58787137545692,1.87974580053451e-10,9.20897036707069e-10
PA3335,-1.89465058048204,2.68200662410588,1.88965519430234e-10,9.24953637349024e-10
PA5252,1.72753339853483,6.43052894921405,2.01585456129229e-10,9.85876158399448e-10
PA2885,1.60445140882344,5.15584662334065,2.038737808497e-10,9.96209404186402e-10
PA4744,1.91870335523748,10.5297404792081,2.06288349747641e-10,1.00714122946441e-09
PA3880,1.76280068639181,6.73395851141883,2.10149498534858e-10,1.02511069817949e-09
PA1901,-2.03240211688587,4.41419002705561,2.14188550157483e-10,1.0439163843727e-09
PA5190,1.61707648067451,4.12607160955298,2.24701342897071e-10,1.09421460117459e-09
PA1279,2.41087639604199,3.58279700353596,2.26309942584517e-10,1.10110355955003e-09
PA3089,-2.15708477852459,4.09980304424979,2.31760609454801e-10,1.12665816822291e-09
PA4267,2.74393102792069,9.92934371818248,2.37032173478014e-10,1.15129912832178e-09
PA1178,1.68114461878388,8.81153092620247,2.37659636984515e-10,1.1533601870069e-09
PA3941,1.76608716737862,3.82968384133246,2.3908599832654e-10,1.15929145900776e-09
PA1211,-1.79413631678808,2.14628134097829,2.40066187701929e-10,1.16305103564126e-09
PA4238,3.74299083722816,11.1329043796566,2.46428115945777e-10,1.19285493805637e-09
PA1191,-1.38425005679263,4.36862776107345,2.48850752312979e-10,1.20355585317981e-09
PA1785,-2.23521670858888,2.05053389918603,2.50741214645934e-10,1.21166690788052e-09
PA5417,-3.06347017464811,2.61267437336222,2.53384531665738e-10,1.22339912482828e-09
PA2586,-1.38642149791095,7.60106891277112,2.55417342322258e-10,1.23216624443992e-09
PA0093,1.55777269334178,4.4883524325321,2.55918312572919e-10,1.2335349565272e-09
PA4657,-1.43099163481986,6.5553460105652,2.61890774120934e-10,1.26125175187334e-09
PA0575,-1.59243870207363,5.42312959780804,2.64752856971814e-10,1.2739548490559e-09
PA5378,-1.41718120807542,6.31687919432261,2.66148338962727e-10,1.27935407897016e-09
PA2399,-2.1016538379771,7.40002449704713,2.66325558531654e-10,1.27935407897016e-09
PA1250,-1.64613084513977,4.63754225791719,2.66559360263327e-10,1.27939479930276e-09
PA1944,-1.41272294495856,5.85888809432493,2.67309935826663e-10,1.2819136956282e-09
PA2531,-1.93633547338531,4.10260795712165,2.72842808966681e-10,1.30705662056781e-09
PA0004,1.79932543461686,9.16714969333291,2.73013235645196e-10,1.30705662056781e-09
PA0007,-1.57750103872599,5.9148320271069,2.77149063217079e-10,1.32573915833747e-09
PA1909,-2.1792260863336,1.46001660438802,2.92963907091648e-10,1.40020965022423e-09
PA3396,-1.86871637141261,3.54802725240311,2.95002372094506e-10,1.40876658431674e-09
PA0355,-1.50073291339855,4.77668299975907,2.95827438817961e-10,1.41151949378855e-09
PA0965,1.42649719917591,5.43946622756891,2.97332617555026e-10,1.41751016160994e-09
PA2123,-1.74577010180183,4.00462425352921,3.09660691414095e-10,1.47504480356479e-09
PA4253,2.865489161551,8.79108279399045,3.19367907200523e-10,1.5200092012444e-09
PA2659,-2.51724311719052,7.11981327837901,3.21612743679806e-10,1.52941135562307e-09
PA1947,-1.49838857356285,5.44194612097272,3.31966446950155e-10,1.57732676634559e-09
PA5046,1.58511993110117,9.13850034653557,3.37240536480999e-10,1.60104662720662e-09
PA2274,-2.36961713381623,1.68234774826965,3.42998678985388e-10,1.62702297349961e-09
PA0797,-2.06021686206708,4.7870553559226,3.61363840576675e-10,1.71270775191516e-09
PA2950,1.75149991307763,7.801221317158,3.65650749180012e-10,1.73158044524113e-09
PA1069,1.39430923819685,7.4025198673073,3.7106086980526e-10,1.75573634896189e-09
PA2362,-2.52751415604868,1.53228877528373,3.72128606496486e-10,1.759322421055e-09
PA4245,2.36456102473958,7.03175384725611,3.83671779781089e-10,1.81238632745177e-09
PA1978,-2.35205737053598,4.14322560342248,3.91427827180949e-10,1.84748728406769e-09
PA5494,1.8305631676941,6.74185610312099,4.1560038114348e-10,1.95994930575804e-09
PA4516,-1.71623282932748,5.04055856919983,4.17717848653937e-10,1.96830036901e-09
PA2779,-1.94827521134678,4.24058064925792,4.43605917449516e-10,2.08855256988255e-09
PA1538,-1.46475161794938,3.73715835627158,4.52069420396186e-10,2.12663642834262e-09
PA3299,1.50787507108828,7.36254260510878,4.52932608118419e-10,2.12893323584138e-09
PA4429,1.8497999434608,8.56299148706921,4.67468504578004e-10,2.19543934573524e-09
PA5236,1.41429826485467,5.95449509061397,5.08808478644623e-10,2.38761532375551e-09
PA5435,1.59227778784863,7.60354066227561,5.13422895409979e-10,2.40727927344167e-09
PA5505,1.54301255381005,7.35789829530069,5.1408769487361e-10,2.40840753423462e-09
PA4454,1.58407808976593,5.85173010993552,5.22553691630161e-10,2.44605099841389e-09
PA4312,-1.63154275569775,5.21857770328566,5.3937975065859e-10,2.52273329838507e-09
PA1722,1.88285765860433,2.68176912327328,5.59297499235059e-10,2.61373761370919e-09
PA1221,-1.91354734068234,2.67913339303772,5.60344879835546e-10,2.61647880567947e-09
PA2411,-4.57034747415266,7.34986070000893,5.64265867487464e-10,2.6326225107591e-09
PA4176,-2.2641261418021,7.908910302868,5.68896514484242e-10,2.6520479550423e-09
PA1787,1.7745439576817,9.69662904219782,5.92284614686101e-10,2.7588121757077e-09
PA2840,1.40468725577514,6.70464952728159,6.00925570394336e-10,2.79676671204839e-09
PA4274,2.09690035316108,9.69765381757825,6.14158683055855e-10,2.85601392497227e-09
PA5443,1.3736259734979,7.82378348327714,6.16067185365945e-10,2.86254458143031e-09
PA3541,-1.54711717195692,3.70683240798958,6.16657895819658e-10,2.8629464697171e-09
PA2400,-2.0988587726782,7.10488471472552,6.20078718854776e-10,2.87647627913188e-09
PA2642,1.51949088018994,8.84891322577574,6.25320091707396e-10,2.8984224332364e-09
PA0663,1.47945548696398,5.33442585072022,6.37489664685685e-10,2.95052087575141e-09
PA5544,-1.43396076040005,5.01631242029407,6.37599350924089e-10,2.95052087575141e-09
PA4632,2.1304875660091,6.25906173484901,6.51930988293972e-10,3.01407477496243e-09
PA2588,-1.63020038679732,5.60467692028469,6.52394839455588e-10,3.01407477496243e-09
PA3894,1.57635682980731,3.45972912679913,6.57498741999243e-10,3.03518524965179e-09
PA5195,1.67651379046918,4.41776511740402,6.94354946173112e-10,3.20271923994389e-09
PA4876,-1.37404201969972,5.73069802022192,7.12797639845091e-10,3.28511769402632e-09
PA4538,1.36648641331874,6.68272842666588,7.22845843482186e-10,3.32872562797393e-09
PA0132,-2.23091175675046,6.39600972644069,7.33848731155723e-10,3.3766556689645e-09
PA2439,-1.85253536853269,3.48645805860113,7.37034528135327e-10,3.38856846214768e-09
PA2489,-1.38872480853702,3.95903938896554,7.90365224598866e-10,3.63082018225919e-09
PA5056,-1.35303326535833,6.21662022746389,8.07088787279375e-10,3.70464845123063e-09
PA4933,2.1728878100867,10.1604247733594,8.38590626967668e-10,3.84613697893572e-09
PA5051,1.41177506789081,8.07416564050894,8.4486422910365e-10,3.87178296436685e-09
PA4567,1.66870730757735,8.34742808712834,8.4610814211344e-10,3.87435647654848e-09
PA3308,1.60037529068467,7.513924061911,8.73160245793696e-10,3.99500715198759e-09
PA4240,2.90969223429299,9.08690055794037,8.80775090764205e-10,4.02660303169014e-09
PA2383,-1.7064737980163,3.75570688368312,8.84272380124447e-10,4.03933915876638e-09
PA3120,-1.52158049497034,5.86245397456771,9.09590217434767e-10,4.15165052620145e-09
PA5441,1.47990563383395,6.29685369465982,9.48799322728956e-10,4.32713458189158e-09
PA5444,-1.58916378481853,5.05000407995385,9.64622905394142e-10,4.395769548016e-09
PA4199,-1.31052165964422,6.37806658116929,9.7354867336685e-10,4.43288642131273e-09
PA5511,1.31752439412889,5.19160435140619,9.92557160521929e-10,4.51282225276373e-09
PA3266,-1.72689513662224,9.04796881078025,9.92693729077473e-10,4.51282225276373e-09
PA5369.1,4.53149962184243,5.37747722884641,1.0229918616949e-09,4.64683823256291e-09
PA3601,-1.92862036588852,3.42235317849927,1.03430332718524e-09,4.69446386231638e-09
PA2892,-1.64104797978567,2.61512479329487,1.05606608409292e-09,4.78941152194854e-09
PA0862,-1.44767865706898,7.42863171067525,1.12205963027591e-09,5.08464052729978e-09
PA3900,-1.64868269193289,1.93830179904257,1.12576575438411e-09,5.09736678898961e-09
PA1945,-1.80748327919538,5.0624386088716,1.15604741493178e-09,5.23030854341248e-09
PA1735,-1.37860302048907,3.77806081301251,1.17777603695926e-09,5.32437288045756e-09
PA4412,1.33673149009088,6.11468459630028,1.1805775335971e-09,5.33279175478465e-09
PA0092,1.92063685082591,3.9812519565651,1.21548927236588e-09,5.48612725635413e-09
PA3804,1.30925633974119,6.80877177374531,1.21845827990776e-09,5.49515974052123e-09
PA0913,1.85692444966883,6.10219705881861,1.2284502873753e-09,5.53582597755313e-09
PA3920,-1.81510600343796,5.36306154385973,1.25021711978844e-09,5.6294471103559e-09
PA2031,-2.93113651237049,3.35648876603492,1.26263252113617e-09,5.68084584390745e-09
PA1155,1.71734583840175,8.0083164390842,1.28929911844006e-09,5.79623150791977e-09
PA5141,1.30651070002352,6.06356313606759,1.29397174891462e-09,5.81263575184908e-09
PA0880,-2.53077863784408,0.959904719825031,1.29964167761675e-09,5.83349047075725e-09
PA4965,1.45642601025665,4.51759060298724,1.33127235610637e-09,5.97074600155762e-09
PA4015,-1.47665783522797,5.7199984342538,1.37975963509181e-09,6.18332692032461e-09
PA3272,-1.46887444342967,6.74468880034622,1.49270460422265e-09,6.6842087876784e-09
PA0664,1.438833698737,6.03081774842841,1.52349636877104e-09,6.81671582496608e-09
PA4226,-1.87496120964932,7.97842389023094,1.56136269286019e-09,6.98064359847256e-09
PA2394,-2.98126530219369,4.95811395963544,1.60571576520571e-09,7.17329198649727e-09
PA1734,-1.35154084531415,4.75465290984134,1.64206985665019e-09,7.3299313255187e-09
PA1212,-2.11681229787065,1.99392236601139,1.65413111137469e-09,7.37797050305223e-09
PA2851,1.44445155182395,9.01479605144171,1.75456018289598e-09,7.81977450430406e-09
PA1318,1.74998813312736,5.31359180121896,1.76196939633534e-09,7.8466370450134e-09
PA3897,-1.50976834393121,3.59910638328177,1.76952822357327e-09,7.87412323938012e-09
PA3491,1.32988996238615,5.30605993253445,1.79856649390162e-09,7.99707169332296e-09
PA0854,-1.25617992912455,6.35608116526678,1.81999925403835e-09,8.08603737435818e-09
PA0173,-2.31067804550406,1.5834445886875,1.84428364958666e-09,8.18752350457628e-09
PA3440,1.88921721149368,5.55269978645793,1.85497599843249e-09,8.22855759304661e-09
PA2735,1.76478896755812,7.54832052379555,1.87235341491979e-09,8.29915900852034e-09
PA0746,-1.44871806469913,4.44670743820277,1.88716830775422e-09,8.35830082014702e-09
PA1434,-1.81443566199439,3.94090680047901,1.91932882669883e-09,8.4941146360062e-09
PA5156,1.37141144053626,3.72342571008247,1.9359539064578e-09,8.56101735270045e-09
PA2757,1.84893681961153,4.19328020997758,1.96560383312767e-09,8.68536853268398e-09
PA0381,1.54226025218152,7.08969514327435,2.03584254182609e-09,8.98873557736278e-09
PA4261,3.84916222819683,7.84145112674771,2.06538325964742e-09,9.11207936929143e-09
PA5479,2.09020739068558,7.23423811244519,2.06794006814146e-09,9.11627616995901e-09
PA2905,2.00026400904267,2.15372389489853,2.0731379099008e-09,9.13210011824417e-09
PA3123,-1.24645321086396,6.19455424588272,2.19001864389807e-09,9.63947741089399e-09
PA0174,-2.25694136892801,0.824932777525188,2.27834259611189e-09,1.00204719292977e-08
PA1065,-1.41315956148214,4.02850584245266,2.30675691495144e-09,1.01375895999181e-08
PA0073,3.06060459177327,2.24527320350772,2.45796087903858e-09,1.07937369460023e-08
PA2089,-1.33827540243416,4.48575556994695,2.49505094099898e-09,1.09481447009214e-08
PA3614,1.53348784700779,7.2790953259337,2.50718291790152e-09,1.09928838670617e-08
PA3793,2.14552787946046,4.6765192947847,2.55058844858175e-09,1.11745688356845e-08
PA4431,1.42102484356745,8.73760410019353,2.55841624792218e-09,1.12002216312276e-08
PA5358,-1.67797357186206,6.51916287006314,2.59732088664484e-09,1.1361778115847e-08
PA2624,2.2000172065339,8.89211961350415,2.66806721754686e-09,1.16622676375913e-08
PA0775,1.8171885950271,4.64299684351321,2.68888785471247e-09,1.17442347992749e-08
PA1242,-1.36784455435455,4.63644987857055,2.77992083810598e-09,1.21325061635402e-08
PA1288,1.7500503587006,8.72959646863542,2.81714161698426e-09,1.22855069901971e-08
