,logFC,logCPM,PValue,FDR
PA0525,-2.36958380617521,6.96496445138743,2.3595884820069e-20,2.44039041909566e-19
PA2685,2.38350834816714,8.2487811500388,2.65441381668055e-20,2.73534694212562e-19
PA4694,2.31321377932889,8.63893674406533,2.70490652177192e-20,2.78232957076466e-19
PA5117,2.50771781586881,7.87943077384986,2.77902625167917e-20,2.85340163780006e-19
PA4252,2.53574248398895,8.57562002186268,2.9798183685135e-20,3.05404489105048e-19
PA3205,-2.07475683612383,7.27745512240039,3.06324831028786e-20,3.13389619924585e-19
PA2277,-2.88917287772928,4.5457023393156,3.65499072387824e-20,3.73256067089580e-19
PA4272,2.92936953626902,10.6591109171367,3.81167838572602e-20,3.88558525568265e-19
PA4176,-2.22461716260556,8.11812991701159,4.2802266112187e-20,4.35539904991036e-19
PA0059,-2.81203901734623,7.02671856569299,4.4638424335753e-20,4.53411401392497e-19
PA1396,2.49849626702974,6.09228348619946,4.62103666746907e-20,4.68540110676596e-19
PA1658,2.39718458163166,6.85380624896992,4.71413580964707e-20,4.77127684976401e-19
PA3622,-2.86259328090807,10.5133736410764,4.78704719369951e-20,4.8364508835989e-19
PA0959,-2.4237357480928,7.20817424444838,5.42688551912177e-20,5.4731538148443e-19
PA3580,2.04703704222818,5.03668853033461,5.75675135178772e-20,5.79553797437069e-19
PA0170,3.29474262344221,4.08537884823899,5.86074414425951e-20,5.88978854001867e-19
PA4262,2.90176828810369,10.2660982895993,6.39412090839959e-20,6.41445556853231e-19
PA4251,2.7004617694022,9.90314822035387,6.44379755496725e-20,6.45288933282259e-19
PA3613,3.38338580316231,9.13543805875465,6.71898858932469e-20,6.71662274827211e-19
PA3920,-2.03541319523932,5.80953827506179,6.74807483785496e-20,6.73384339707214e-19
PA2686,-2.51009501704767,4.39500064835777,6.87751212980213e-20,6.85096734614324e-19
PA4746.1,-2.22946712448288,5.54642689335719,7.25378569226388e-20,7.21313400362072e-19
PA1394,2.97796648548056,4.37484945838013,7.64226983125756e-20,7.58615526256651e-19
PA2031,-3.0955762448204,3.39558322515426,8.19889285568654e-20,8.12448754530335e-19
PA1985,-3.73779438267356,5.45656124260093,9.27348214307119e-20,9.17331561121223e-19
PA1665,2.39812430757641,3.97548329837587,9.8277447865425e-20,9.70468433008492e-19
PA0165,2.87819206556926,5.29734521397092,1.00186681897273e-19,9.87604131619298e-19
PA2572,-2.79331875342701,5.75112426406381,1.03637889805402e-19,1.01985431250446e-18
PA3461,-2.36447557749382,6.56989864093297,1.17403961356856e-19,1.15332126744676e-18
PA1900,-4.1310591834822,3.65441996882274,1.26273332757206e-19,1.23830739791955e-18
PA4788,-2.11697528989582,4.07433435354894,1.35330969686108e-19,1.32484352737538e-18
PA2192,-3.69302387249993,4.12532433447879,1.40034228734583e-19,1.3685272818502e-18
PA4041,-2.18700221507158,4.52771737698475,1.58703201515232e-19,1.54831061546991e-18
PA1048,-2.45697194024304,10.0390055827495,2.00834386435841e-19,1.95598224045061e-18
PA2433,-4.03520951483378,7.14269830992541,2.02979987504813e-19,1.97349378262385e-18
PA2789,2.32838650866408,3.99632915961847,2.20374766157076e-19,2.13895371323056e-18
PA4671,3.59565242677542,10.348496211147,2.29285320461883e-19,2.22164172283715e-18
PA4579,2.2771166705648,7.2696793078724,2.35836427131901e-19,2.28122526959955e-18
PA0520,-2.45979204296096,6.85531168636748,2.44848269709469e-19,2.36035394806514e-18
PA3023,-2.04028493924657,5.68558825949689,2.66171055321339e-19,2.56155805443146e-18
PA1350,-2.76585590655542,4.22545658229568,2.70467672102165e-19,2.5985032862878e-18
PA5183a,3.30181908262171,6.4836065689079,2.76463251358903e-19,2.65161881962137e-18
PA5420,-2.48107024199165,5.50956041481483,2.89623596465565e-19,2.77315814625881e-18
PA2188,-2.88272570130643,3.53073857696732,3.08106514973881e-19,2.94516631653485e-18
PA2157,-3.69627509360918,4.59142456569334,3.1587109981366e-19,3.01431278107892e-18
PA3568,-2.19796417408782,5.48972625750399,3.40325937228203e-19,3.24223267043915e-18
PA5302,2.58624365546141,7.19880262121289,3.59194128005262e-19,3.41625503988924e-18
PA1112,-1.88556580422868,6.1914839911075,3.84164298268541e-19,3.64763358790765e-18
PA3712,-2.86482428668197,7.22850423713316,3.91426063881003e-19,3.71037928333278e-18
PA1271,1.99419509093881,5.66626502800974,4.13197160155481e-19,3.91022245893803e-18
PA2755,2.35623001107944,7.18918289820006,4.48301064159673e-19,4.23536346472317e-18
PA5171,3.00432149292116,10.3882352160932,4.69778098507319e-19,4.43089708193448e-18
PA2463,2.30384732359785,4.65299821742953,4.72780682287935e-19,4.45182207965323e-18
PA4272.1,2.37899178091136,8.0057432063721,4.93576127910286e-19,4.63994247396458e-18
PA2394,-4.03827883674227,5.18031307029901,4.9488583824335e-19,4.64456494139792e-18
PA0228,-4.79407695665727,7.45339088109385,5.20939009686255e-19,4.88100940098772e-18
PA0892,2.81123481150845,5.8271840246883,5.54735660104629e-19,5.1891088600891e-18
PA2586,-2.02914155027996,8.12604451512434,5.86285791832388e-19,5.47521500990838e-18
PA4254,2.47630816595204,7.2049380618927,6.20902799928775e-19,5.78897553037042e-18
PA4246,2.83102723566774,10.0473957559043,7.52610098740771e-19,6.9939773169396e-18
PA2958.1,-5.2538285547218,7.34093685101325,7.98928373272246e-19,7.40018809696543e-18
PA2035,-1.92575326020811,4.58284585132057,8.07362865933369e-19,7.46613412503203e-18
PA2478,-2.52164010918635,4.21076050511025,8.10098694128704e-19,7.47925265896387e-18
PA1975,-3.64175838261815,3.92667522028529,8.15946844912007e-19,7.52101653475711e-18
PA3426,-2.25670182897374,5.07596674211537,9.66597402950575e-19,8.88080914879186e-18
PA0797,-2.14635429407988,5.0204430517179,9.70616071449192e-19,8.90332480402021e-18
PA2793,2.01193170910915,6.20830142436265,9.7484762613213e-19,8.92771745351328e-18
PA5428,1.80754402831831,6.01076709758823,1.14668881846342e-18,1.04676834585776e-17
PA0465,3.18775740068689,4.43853329090815,1.15465122139143e-18,1.05234504575611e-17
PA4348,4.31057495822212,8.03189798657639,1.15764063007146e-18,1.05337876563233e-17
PA2435,-2.05856216363349,5.5920527442825,1.20543843341038e-18,1.09478259697774e-17
PA2453,2.36239209999623,4.31835108167428,1.20699877722449e-18,1.09478259697774e-17
PA4920,2.78615800069245,8.09944815649649,1.29535026073345e-18,1.17304605748716e-17
PA2815,-1.9884012785659,8.69364086887185,1.50038078713814e-18,1.35655447601439e-17
PA2363,-2.14240618678433,5.37248695773746,1.65532840091113e-18,1.49426942136302e-17
PA4583,2.41402171505057,4.50408045365919,1.79007115516141e-18,1.61333714587405e-17
PA1771,2.36040923320235,4.39079382812395,1.83139047289897e-18,1.647961189401e-17
PA4704.1,-2.92619141144969,3.24556870931447,1.86788248829909e-18,1.67813872920289e-17
PA2385,-3.88113613490108,4.94203551717675,1.95064490518084e-18,1.74972539835969e-17
PA2761,-2.67364683328185,4.41972951164229,2.03701813810119e-18,1.82432002967485e-17
PA0803,-2.10920007811699,3.73884025573853,2.05307870017907e-18,1.83580800938847e-17
PA5114,2.08091847474838,7.75867083759299,2.0723800969818e-18,1.85015317463249e-17
PA4664,1.94676843163664,6.66971581013818,2.21062857049321e-18,1.96739012903768e-17
PA2399,-2.47348986284408,7.42037847032469,2.37587628952319e-18,2.11114641187992e-17
PA3487,1.79724718739282,6.11271792948719,2.41351653929614e-18,2.1412417047068e-17
PA3802,2.03023506263778,7.58419188756103,2.41855027097547e-18,2.14236013082663e-17
PA4244,2.72521458865711,9.84732393242887,2.43224236487364e-18,2.15113273329478e-17
PA1200,-1.95115400244874,6.67838524524655,2.54784026952878e-18,2.24986579321686e-17
PA1575,-1.90214584924051,4.78085879957214,2.71950982729549e-18,2.39572564512873e-17
PA2537,2.05525621999313,4.83811453995523,2.88773173842877e-18,2.53816421219792e-17
PA2395,-3.54158619898245,4.18982290979193,3.10382373047393e-18,2.72388116563075e-17
PA2402,-2.7309083666573,7.64482906701088,3.3831996821785e-18,2.96447651163727e-17
PA5057,-1.93966895334651,5.52609329545338,3.42849944019018e-18,2.99954080453002e-17
PA3458,2.76780554673693,7.08290409182535,3.45969220822068e-18,3.02217420896569e-17
PA0656,-2.3660344492506,5.41137349800769,3.7530188541568e-18,3.26845664094676e-17
PA3908,2.59437808896473,6.59984714985436,3.75314147569089e-18,3.26845664094676e-17
PA4084,-2.3827092875902,5.15452963203273,3.99451959782188e-18,3.47333572380285e-17
PA1650,-2.02414086061158,5.35579808031241,4.01915468238459e-18,3.48894955823373e-17
PA3643,2.00286647881026,6.83575438787491,4.02476569327773e-18,3.48894955823373e-17
PA4247,2.67162644086645,9.20650012520937,4.09398789298332e-18,3.54354622810356e-17
PA1555.1,3.91224993420641,5.16738792827754,4.30681823399291e-18,3.72208735656191e-17
PA3742,3.06479134094584,8.55338348883101,4.40847972027668e-18,3.80415620846975e-17
PA0750,2.24527531953286,5.41552452892335,4.44593254738246e-18,3.83065326313166e-17
PA4686,2.17875766616617,7.35111626307541,5.31209352977772e-18,4.57001016092089e-17
PA5208,2.19186077500576,8.16366009714104,6.46522752212376e-18,5.55364022248392e-17
PA3655,2.47754275955905,9.63638119848188,6.94179738183647e-18,5.95400687825793e-17
PA5375,2.6387221537464,4.99340255918023,7.17363978356194e-18,6.13432630889529e-17
PA2179,-2.76298498985714,4.80687724134489,7.69264022633336e-18,6.56824228648433e-17
PA3656,2.63488973831881,10.5914787003237,7.73673672033906e-18,6.59597463935213e-17
PA0334,1.87772064772429,5.40373667960095,8.73774649225665e-18,7.43821957766616e-17
PA0169,2.90420425509271,5.43936007743715,9.07043961293628e-18,7.70987367099584e-17
PA3601,-3.65070306575029,4.25221869445569,9.58085090800418e-18,8.13155029232403e-17
PA5504,2.02194808513312,5.79462566560281,1.00666569247347e-17,8.53111612218564e-17
PA5201,2.3276734508049,7.57898326395337,1.03822041278974e-17,8.78541803848013e-17
PA1654,1.99693908648605,6.87781143465204,1.06059260489416e-17,8.96137620623365e-17
PA0038,-2.34072468566049,6.90863020729106,1.06891204908069e-17,9.01825054187248e-17
PA4277,2.66983671535084,11.3952312247911,1.079176952432e-17,9.09134530550285e-17
PA2475,-2.52411973341276,4.86013046908664,1.54652516765261e-17,1.29898963046324e-16
PA0964,2.53439281962542,8.459434215354,1.60086080931489e-17,1.34264219723633e-16
PA5427,3.20637076759004,8.77809211479059,1.65573467937825e-17,1.38661674181559e-16
PA0069,2.51844789992934,6.32407899679102,1.73975675463362e-17,1.45483635534752e-16
PA3823,2.04019137876313,6.61797573260864,1.78828609179441e-17,1.49321888664833e-16
PA0565,-3.98920537365448,6.15372119888391,2.06940559120428e-17,1.72541629175593e-16
PA0099,2.77234372165328,5.41741193454344,2.12231886546806e-17,1.76693937215947e-16
PA0412,1.92270106398109,5.85732819935718,2.24981328460358e-17,1.86760816227765e-16
PA3578,-2.26976848471882,7.13797987712409,2.4475944372741e-17,2.02882353501348e-16
PA5231,2.67707090765967,8.70200264726499,2.57434957364171e-17,2.13078088617167e-16
PA1806,1.98313165346956,6.65972760497008,2.58630216586853e-17,2.13755803461448e-16
PA0530,2.06062414556941,4.33098018664927,2.65490138644977e-17,2.19106541747991e-16
PA0274,-1.93569572022761,3.40146634837625,3.01951744297513e-17,2.48836285068401e-16
PA1737,-2.08753060503026,6.26450938421502,3.11542323671922e-17,2.5636772663901e-16
PA3235,-4.9705203891936,7.33457202716136,3.70530537102879e-17,3.04467784322742e-16
PA4253,2.34173594414126,8.45952780071796,4.36916586990163e-17,3.58498898978344e-16
PA2504,-1.84165712865654,5.52968107767802,5.11834917573548e-17,4.19364886288976e-16
PA3183,2.38112653031121,9.1119669051611,5.17233508201741e-17,4.23177501378888e-16
PA4266,2.69534575850297,11.5491060128184,5.34752865056161e-17,4.36881549322141e-16
PA2691,-3.78149497235924,6.4357679864371,5.54533109947447e-17,4.52234899835525e-16
PA3460,-2.33501626288584,7.59971890055655,5.55138649498699e-17,4.52234899835525e-16
PA2771,-1.8702511571704,6.32267009150217,6.85757580513517e-17,5.57841195151253e-16
PA1538,-2.54130975748406,5.00806243245927,7.06077788124294e-17,5.73549310582223e-16
PA4713,-2.35965656777116,5.2146719132373,8.0280401414542e-17,6.51188741759671e-16
PA0179,-2.29605629489601,5.38634670719638,8.18841484617707e-17,6.6324992149206e-16
PA1687,2.17444284680173,5.77674297865175,8.56130308453664e-17,6.92465511595428e-16
PA3820,2.46612615397242,7.85760488017721,8.6591406152348e-17,6.99382651682833e-16
PA0112,-2.39215781808023,3.90035143303263,9.20431776673904e-17,7.42359606243527e-16
PA1879,-1.89623239225315,4.14406294521497,1.03953810062911e-16,8.37233664591787e-16
PA4874,-1.8762686368097,7.72794885049963,1.18302227313655e-16,9.51444825335602e-16
PA1945,-1.78746795177174,5.25870169898698,1.33482259635437e-16,1.07201169760963e-15
PA4587,2.61613944668774,7.76315543897483,1.48096144987286e-16,1.18602244180227e-15
PA2001,-1.87793658879115,6.27504178294671,1.49661473338635e-16,1.19687020509404e-15
PA2567,2.43953595663912,6.58009946121574,1.73064380424687e-16,1.38208094521993e-15
PA5172,2.6246265266444,9.05637241373313,1.77908958391799e-16,1.41877396874809e-15
PA2028,-1.89599741364658,3.9567043215023,1.8174776063669e-16,1.44735453701981e-15
PA4208,-1.94637938113481,4.9829469940093,1.87719831815691e-16,1.49281961491526e-15
PA0226,-5.02078006566273,7.56135336739593,1.93114126104397e-16,1.53142738550387e-15
PA4665,1.91964457263585,6.46643639518202,2.13616085918249e-16,1.69164872502624e-15
PA1202,-1.76824331613097,5.85323186777559,2.44336352641435e-16,1.93223093356277e-15
PA0097,3.07931712233775,5.63977693303898,2.46390596153796e-16,1.94576607087796e-15
PA0558,-2.38074711840696,7.2270976923883,2.52741328794207e-16,1.99314620124098e-15
PA3289,-1.98601608873167,4.75435179964342,2.62051048226899e-16,2.06369743666066e-15
PA0024,2.27964604363458,7.83927124110112,3.09890274112181e-16,2.43705952411214e-15
PA0098,2.91434456189282,4.19182104935298,3.15126559444385e-16,2.47196464570587e-15
PA3846,-1.84755603720829,5.79824972960556,3.15199437036113e-16,2.47196464570587e-15
PA0789,2.54606271499117,7.23546666444623,3.30086138388935e-16,2.58514357761707e-15
PA2563,-2.20566432313737,5.19285977719156,3.71740056446506e-16,2.90735542769044e-15
PA3921,-1.89670239801918,6.86867909813011,3.77045032812501e-16,2.94478912834853e-15
PA3793,2.39778239094679,4.98815016553959,3.80185334375354e-16,2.96523671508689e-15
PA2591,-2.35915179811068,6.50437595605019,4.36536206969979e-16,3.4000721305563e-15
PA0864,-1.90163677847187,3.38902937459136,4.38086987628398e-16,3.40747659692334e-15
PA2047,-2.51257217769199,5.82448888567135,4.54283758615068e-16,3.52862268319611e-15
PA4967,1.85192224682165,7.55275858888632,5.00369662280073e-16,3.88128270823259e-15
PA3940,3.74666562665779,8.76184622948358,5.11903229413681e-16,3.96532951788661e-15
PA4171,-2.71658432761732,4.8309791072614,5.13463174330116e-16,3.97199441940926e-15
PA4722,-1.98216388913909,7.42471952962525,5.14825017639042e-16,3.97711081653671e-15
PA3654,1.80412434737259,6.33384185556625,5.22415004069492e-16,4.03026140367742e-15
PA4430,2.10640523209797,9.35173550271403,5.55110599725089e-16,4.27668654713576e-15
PA4297,-2.10609491316481,5.1458175599422,5.71772457628965e-16,4.3990840303757e-15
PA4250,2.42761315468257,9.65584761636975,5.84596997137878e-16,4.49166677909185e-15
PA2538,3.22495012843233,3.7834785760457,6.4859378316121e-16,4.97664256863426e-15
PA4248,2.58883287868562,9.29391242614796,6.6735047290194e-16,5.11365180180461e-15
PA4257,2.69137006218136,9.63032930013949,6.68548663309695e-16,5.11592898958551e-15
PA0931,-1.99034426744847,5.12310327962335,6.86073828676891e-16,5.2429706584487e-15
PA3305.1,3.68696878414222,8.21294463467611,7.07555726377648e-16,5.39261934815072e-15
PA0585,-2.22472856662159,3.70451477488857,7.79766816423171e-16,5.93500802097958e-15
PA4439,1.88859161043275,7.28750833183892,8.19945032270518e-16,6.22412819950802e-15
PA0172,2.01431466968388,5.34202856104183,8.22786858589123e-16,6.23736152612689e-15
PA1617,-2.4388559681199,7.07287081966132,9.7330962664283e-16,7.35879102540345e-15
PA1998,-2.46137897681244,5.0476401855051,9.92672947000091e-16,7.49520876737568e-15
PA1166,-2.0908611920469,3.87714139966828,9.97464341040103e-16,7.52138449990133e-15
PA0402,1.79012088692611,7.26117176571037,1.01245055815203e-15,7.62426295648171e-15
PA1873,-1.97811043942857,3.55966350701396,1.06298653634365e-15,7.99422192497911e-15
PA3251,-2.5214818042021,3.43060475067319,1.07990329640868e-15,8.11070227117526e-15
PA4507,-2.87244682329633,7.89450118058781,1.10210687097513e-15,8.26652947608559e-15
PA4514,-1.84627868659754,5.80746348759086,1.11738987475669e-15,8.37010515681856e-15
PA0735,1.911150943758,5.00515513080313,1.13154441520019e-15,8.46496599407998e-15
PA1903,-2.95469970522823,4.75507869173599,1.22218190705188e-15,9.11908952732801e-15
PA1111,-2.10013209935456,4.30398715302557,1.22219569043618e-15,9.11908952732801e-15
PA0788a,-2.13132062396846,4.50078930739786,1.24304175955309e-15,9.26245552590875e-15
PA5424,-2.3549623991664,6.62959383730025,1.24653651457693e-15,9.27632284373236e-15
PA0262,1.6745889842435,6.30367762242311,1.26660845495573e-15,9.40104942122695e-15
PA2931,-2.76371548277637,6.18946058670366,1.36647461773142e-15,1.01290377016697e-14
PA3623,-3.03671378606179,10.143418070174,1.43077510979799e-15,1.05918397306819e-14
PA4650,-2.26479987796977,3.30452284385972,1.45105243370349e-15,1.07279631752193e-14
PA3907,2.36316610948788,5.90269498225588,1.50941459457352e-15,1.11449363692958e-14
PA5252,1.94903974974223,6.36652521764026,1.56165638741848e-15,1.15156947633274e-14
PA2542,1.67511358363117,5.80798045166952,1.5781726408521e-15,1.16223920295178e-14
PA1904,-3.49879065469091,3.93794427396734,1.58038503773156e-15,1.16236091246629e-14
PA3642,2.09698290244382,6.19568592937008,1.5930896739939e-15,1.17018928446796e-14
PA1980,-4.67275971133249,3.45708890196588,1.59906169167849e-15,1.1730584347998e-14
PA3794,1.79004057608851,5.14179435231553,1.61567720126584e-15,1.18371808371451e-14
PA1745,-2.46994843882186,4.0758129194332,1.69823272121282e-15,1.2425986328668e-14
PA3311,-1.80861495502448,4.74648818680114,1.81490411408659e-15,1.32620016410037e-14
PA4150,-3.26423036350851,4.91315167881373,1.81716049255035e-15,1.32620016410037e-14
PA2168,-2.75781468257407,3.01766099447968,1.82900108986822e-15,1.33312813713373e-14
PA2320,2.11183604585887,5.56981752873208,1.95738082934721e-15,1.4248728652607e-14
PA0041a,3.94774372593663,4.99052265045508,1.96681680385655e-15,1.42990855471159e-14
PA1474,-2.0228670219958,5.86552312867733,1.97014672668882e-15,1.43049784068275e-14
PA2439,-2.38881077868831,3.73699056644541,2.01314858240343e-15,1.45985410611579e-14
PA3532,1.91441673050175,6.0255659325108,2.22183811085369e-15,1.6091322440596e-14
PA5173,2.17403211173298,9.11063835666256,2.25250415535621e-15,1.62926351517357e-14
PA0851,-1.93998161906808,5.38839753813074,2.40556261476532e-15,1.73555076577351e-14
PA4350,1.94255453827046,5.53025333639089,2.49926493623059e-15,1.7985838159591e-14
PA4923,1.91265992162335,5.6723977877368,2.55404500066408e-15,1.83567943212287e-14
PA1663,2.14837054776312,4.72532068478982,2.69152548763294e-15,1.93204572930213e-14
PA3403a,-3.18184787099889,4.73715016827866,2.79308576704167e-15,2.00241679106851e-14
PA0291,1.87851314241437,7.93536570233481,3.01199601875077e-15,2.15663472817994e-14
PA1276,2.46530460169053,3.49428214445038,3.05390596600077e-15,2.18388892631642e-14
PA4597,1.93150982235349,3.69666743806994,3.07374223678387e-15,2.19530923527784e-14
PA2574,-2.45408530393221,5.0583425420208,3.34745172880743e-15,2.3877928286644e-14
PA2011,-1.68534239223991,6.30261292006249,3.56150007810357e-15,2.53728951611946e-14
PA1348,-2.03154084077141,3.43752153844727,3.64089877640776e-15,2.5906044175994e-14
PA3906,2.64696682708997,4.89037970600856,3.8461532924984e-15,2.73322382913716e-14
PA5118,1.97000252805271,6.30230934911775,3.88356625274534e-15,2.756361147886e-14
PA3467,-1.98733839646466,3.89971421510907,3.89740388603604e-15,2.76272899686799e-14
PA4607,-2.42750889278246,10.1268609311984,4.05427539608661e-15,2.87034609712965e-14
PA4067,3.94874907837582,11.3380753973752,4.51088842247118e-15,3.18567468442679e-14
PA3283,-3.16576048833566,4.95025086331385,4.56559315646451e-15,3.2193098624484e-14
PA1990,-2.25767374523905,4.68535097288634,4.56985514112965e-15,3.2193098624484e-14
PA4239,3.05816119425043,9.23510732394723,4.57783709835168e-15,3.22093668456516e-14
PA1657,2.73554121965443,6.26521892636324,5.56911244362571e-15,3.91354213550827e-14
PA4259,2.31791010233607,8.75176846977643,5.87697565858344e-15,4.12477970203174e-14
PA2301,-1.69195899532927,4.83913770502819,6.12116483145111e-15,4.29086097691103e-14
PA0505,-3.33634117976824,8.95017947540205,7.50773219582218e-15,5.24986495170915e-14
PA0804,-1.63642089244564,5.39126988994328,7.77035986946594e-15,5.42682697894559e-14
PA5425,1.83740293858947,6.45048286307961,7.93849893712514e-15,5.53744434459417e-14
PA4329,1.82570612850201,8.36461073393085,8.23109039899119e-15,5.73449463625423e-14
PA5419,-2.39333302380915,4.01544239100209,8.25510720869684e-15,5.74417876605155e-14
PA5435,2.53984759737439,8.38450013097619,8.49249014403487e-15,5.90212472923256e-14
PA4214,-2.9322913472002,4.79380835225899,9.34527964776135e-15,6.48685792664902e-14
PA4172,-3.37246757004462,4.2684658467397,9.75997214511114e-15,6.76643734309414e-14
PA4438,2.54785451926734,6.02470836109236,1.00016606902037e-14,6.9255401706069e-14
PA3246,1.81983795008783,4.59069601995039,1.0819487335689e-14,7.48270999903068e-14
PA1660,2.04518710622866,5.39202430282743,1.11016424274024e-14,7.66850677649522e-14
PA5445,2.20234722191276,7.22043868335835,1.14268795301393e-14,7.88357496623706e-14
PA0280,2.38732632190804,5.03675086158014,1.1613236954867e-14,8.00242226089015e-14
PA4619,1.8680533251207,4.75787450975032,1.17599465604042e-14,8.09369412969397e-14
PA1907,-2.36134133774458,3.11168751390553,1.19646114915887e-14,8.2245840253318e-14
PA3788,-1.65123955762989,4.54965932301995,1.20322629382312e-14,8.26108693630917e-14
PA4720,1.64294002224562,6.06708228470723,1.22707955320402e-14,8.4146832162952e-14
PA5136,2.69329299683323,7.24652194134784,1.28288075251908e-14,8.7867272772055e-14
PA1976,-3.4103541182186,4.98209646086028,1.32604252157616e-14,9.06660552454507e-14
PA2762,-2.83331054791094,3.88151327090055,1.32693715936896e-14,9.06660552454507e-14
PA5051,1.787783972174,8.37697438034107,1.46381340241957e-14,9.98982271507007e-14
PA2589,-2.04649356132701,3.37182211870341,1.50631389718236e-14,1.0267527380794e-13
PA4610,1.71321518941646,5.79032977795916,1.65952932093011e-14,1.12977461986795e-13
PA2466,-1.85712166341694,4.48211939067051,1.66143326451169e-14,1.12977461986795e-13
PA1659,2.27107681520371,3.8970525625052,1.87400270528278e-14,1.27279753117173e-13
PA4652,-1.78036457531735,4.10287930246463,1.91201890207125e-14,1.29706610823901e-13
PA3081,1.79162955725355,4.96584281808946,1.91823118342991e-14,1.29972752500179e-13
PA5016,2.08673489326606,8.98048612492526,1.93121079755988e-14,1.30696244440346e-13
PA4781,-1.68676341692576,6.3813636411369,2.13149607097053e-14,1.44078984416317e-13
PA4265,2.47949424369884,11.9433701180119,2.22755682873666e-14,1.50393194691638e-13
PA1669,1.81052503422972,6.06073126702548,2.42683776663798e-14,1.63653026591098e-13
PA0780,-1.73623899527192,6.79051992220873,2.48909249229829e-14,1.67559645819162e-13
PA4452,2.16778712357958,5.54746558397858,2.49067173426159e-14,1.67559645819162e-13
PA5147,1.53242777140398,6.37946730530253,2.49376924303017e-14,1.67569488306808e-13
PA5236,1.56275674220431,6.17688209962866,2.55827903759079e-14,1.71701044626957e-13
PA4345,-2.09595548670405,6.90827345287142,2.94177482859009e-14,1.97206581779628e-13
PA2182,-3.87774310774633,3.38770977187122,3.07843663563008e-14,2.06124566239476e-13
PA4274,1.99919620396836,9.49290427651913,3.09817305634962e-14,2.07201726901686e-13
PA5460,-5.10455699665497,6.59159820700651,3.14486785590136e-14,2.10077172774211e-13
PA2687,-2.19233531340288,5.08804036583605,3.15596649873614e-14,2.10570831725309e-13
PA2442,-1.82600708484874,5.11478263527284,3.3106479275763e-14,2.20632147098336e-13
PA2612,1.65683192849757,7.71614340415313,3.43799581971989e-14,2.28850413415821e-13
PA4131,-2.19090650336491,8.27210261168156,3.4648813197865e-14,2.30369978146929e-13
PA3089,-2.38120314356321,4.44510215383096,3.57428139657401e-14,2.37365728301137e-13
PA3660,1.73607257829238,5.82059379054588,3.63177290511381e-14,2.40901945738741e-13
PA5186,-1.80019223279677,5.15696277834997,3.9873748161511e-14,2.64181029242776e-13
PA3984,1.82601608291751,6.29883967438157,4.12197819140579e-14,2.72780794531493e-13
PA0293,1.68703042881587,4.42414567536508,4.18371904120078e-14,2.76544315668662e-13
PA0420,1.55836079189034,6.18398656436287,4.251299871061e-14,2.80591148259795e-13
PA5192,1.97607230000358,8.72887126348704,4.25482526684896e-14,2.80591148259795e-13
PA0410,2.20990774706221,6.75059744974156,4.57198102679268e-14,3.01156708470172e-13
PA1228,2.6166152667707,4.26220519081634,4.81216600935784e-14,3.16243965290901e-13
PA3646,1.80218540218628,8.4705647791127,5.06087206824349e-14,3.32203833566318e-13
PA1191,-1.73531273081228,4.60288729051268,5.18816132366409e-14,3.40166050759408e-13
PA2345,-1.76131231879445,5.01318197228175,5.31089721754204e-14,3.47811700129224e-13
PA4068,1.60259860845338,6.72572444705426,5.51381163435459e-14,3.60684590551444e-13
PA1910,-1.72985628563827,3.79450412689728,5.92097184955304e-14,3.86873166418437e-13
PA2997,1.64293991422791,6.22566545429212,6.50768797330289e-14,4.24720141521998e-13
PA3012,-1.75082398997363,5.26100322486525,6.72268020919361e-14,4.37745163162859e-13
PA5355,-2.00008542194986,5.11276072859385,7.04251596647739e-14,4.57781420040946e-13
PA1274,2.33021489386297,3.55869313427847,7.0465121718173e-14,4.57781420040946e-13
PA0734,-1.6670216247847,4.2508687371431,7.14592253657301e-14,4.63392435466631e-13
PA5444,-1.81038369277878,5.56697266895427,7.14920347778741e-14,4.63392435466631e-13
PA5564,1.9086634257342,5.464636585358,7.54502895708154e-14,4.88491156423136e-13
PA3675,1.54846722078916,5.99386312061694,7.74085053949105e-14,5.00029002994655e-13
PA1716,1.81893703199585,4.10491812640692,8.18588494134536e-14,5.28175621556352e-13
PA1932,-1.889577632612,3.92518675758487,8.28468572128213e-14,5.33943763058342e-13
PA4034,2.06080559090983,3.41678558330192,8.42433427458257e-14,5.42328458175508e-13
PA2317,-2.41059384489477,5.28555809041569,8.45730438266423e-14,5.438343633609e-13
PA2624,1.94734101464057,8.73110504542894,9.15797899447217e-14,5.88224035414174e-13
PA1807,1.61697088167956,6.18732639691645,9.98623650466976e-14,6.40698879926722e-13
PA5418,-2.23685341645613,6.38720063635515,1.09322117830572e-13,7.00599305916462e-13
PA4933,2.50230473857819,10.1957635077321,1.14541539055123e-13,7.33220810321297e-13
PA1404,-2.99399561086373,3.62741738643484,1.18919842454464e-13,7.60390614252757e-13
PA2897,-1.95318519764116,8.84175155025169,1.1987819335571e-13,7.65656222580117e-13
PA3395,-2.3028408593357,3.43277095312536,1.21732102826564e-13,7.76623460504754e-13
PA1539,-2.28990800220921,4.82468118983624,1.2293492395105e-13,7.83416945223413e-13
PA0536,1.86327569989596,7.16200440569764,1.30774302589331e-13,8.32440011325361e-13
PA3094.3,-3.65662478832903,3.83512396999831,1.31453242411907e-13,8.35824759703033e-13
